Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia estudiantes mas social innovacion ser investigacion profesores santos francisco 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.48028332; No similar. 
 rt miguelurra futuros medicos unisabana hablando intervencion comunitaria hablando carino amor aleg; j : 1592. Sim : 0.5168376; Baja. 
 proyecto pedagogico transforma vida sanandresanos labelurl launtransformavidas unimedios labelurl  ; j : 1593. Sim : 0.24232009; No similar. 
 jose javier bermudez profesor educaunisabana presenta tesis instituto empresa humanismo labelurl  ; j : 1594. Sim : 0.4253302; No similar. 
 mundo derecho decir piensa incita violencia debe existir sancion catalina botero niunamenos  ; j : 1595. Sim : 0.24011831; No similar. 
 rt facisouniandes podemos atacar cambiar cualquier problema magico tomar accion nobelpazenlosandes ; j : 1596. Sim : 0.22376662; No similar. 
 rt comsabana coordinadora formacion asesoria academica catabl20 habla ahora reunion padres labelurl; j : 1597. Sim : 0.48797557; No similar. 
 leer fantastica historia baul mariposas mantillaignacio elespectador labelurl  ; j : 1598. Sim : 0.36492157; No similar. 
 colombia pais coraje afrontar presente esperanza hacia futuro hernanolano labelurl  ; j : 1599. Sim : 0.32989824; No similar. 
 significa llegada donaldtrump casa blanca articulo alegp1 eleafitense labelurl  ; j : 1600. Sim : 0.15533352; No similar. 
 propuesta debe ser construir paz destruir acuerdo habla monica hurtado derechousabana labelurl  ; j : 1601. Sim : 0.20607205; No similar. 
 conectate unisabanaradio hoy envivo reuniondepadres futurosestudiantes  ; j : 1602. Sim : 0.33508676; No similar. 
 andrea vargas estudiante maestriaderintl becaria fundacion carolina labelurl labelurl  ; j : 1603. Sim : 0.5182187; Baja. 
 tierra sola hace milagro llevar salud educacion institucionalidad claralopezobre labelurl  ; j : 1604. Sim : 0.3062962; No similar. 
 alfonso aza jacome mirada academica legalizacion drogas filbo2017 autoresunisabana labelurl  ; j : 1605. Sim : 0.5569326; Baja. 
 vivo panel empoderamiento mujeres cementosargos nutresa carozatarainv corresponsables labelurl  ; j : 1606. Sim : 0.3611058; No similar. 
 investigacionun asi descubrimiento patente uncolombia controla leucemia vriun via unimedios labelur; j : 1607. Sim : 0.18924636; No similar. 
 rt orgulloun periodico 200 ediciones liderando divulgacion cientifica colombia orgulloun labelurl  ; j : 1608. Sim : 0.46034768; No similar. 
 desafios oportunidades aseguradoras sistema seguridad social colombiano conoce mas labelurl  ; j : 1609. Sim : 0.39591965; No similar. 
 lapazenfoco hoy francisco tolosa carlos medina amilkar acosta hablando construccion paz partido lab; j : 1610. Sim : 0.4746109; No similar. 
 hoyenelrosario descubrimiento busto homenaje camilo torres labelurl labelurl  ; j : 1611. Sim : 0.20187697; No similar. 
 rt hernanolano faltan 100 dias llegada pontifexes preparando periodistas jackvalero apgguzman jcdia; j : 1612. Sim : 0.114902094; No similar. 
 congreso anual ifera 2016 inalde espacio hablo narrativas empresa familiar labelurl  ; j : 1613. Sim : 0.20333342; No similar. 
 renovado nombramiento director centro estudios orinoquia labelurl labelurl  ; j : 1614. Sim : 0.1466993; No similar. 
 rt lasabanaabroad sabias puedes hacer semestre universidad acreditada colombia unisabana sigueme mo; j : 1615. Sim : 0.5765869; Baja. 
 noticiaun congreso internacional innovacion social camino hacer posible paz launcuenta labelurl uni; j : 1616. Sim : 0.3337767; No similar. 
 conoce beneficios participar programa jovenes investigadores labelurl labelurl  ; j : 1617. Sim : 0.33394417; No similar. 
 articulo colombia 627 especies peces fondos blandos caribe investigacionun fcienciasunalco via elti; j : 1618. Sim : 0.3777308; No similar. 
 jueves almorzar puntoverde promocion semana labelurl  ; j : 1619. Sim : 0.17506593; No similar. 
 asi transcurre coloquio nuevos imaginarios colombiafrancia urosario labelurl labelurl  ; j : 1620. Sim : 0.26845166; No similar. 
 hospital universitario nacional exalta aporte donantes labelurl hospitalun labelurl  ; j : 1621. Sim : 0.3007098; No similar. 
 hoyeneafit catedra cambio climatico ciudades sostenibles auditorio fundadores ods2030 labelurl  ; j : 1622. Sim : 0.4981115; No similar. 
 gracias graduados acompanarnos encuentro alumnisabana bucaramanga sersabanavalelapena labelurl  ; j : 1623. Sim : 0.42318788; No similar. 
 rt hernanolano listos vii encuentro internacional historia derecho unisabana derechousabana erikafo; j : 1624. Sim : 0.2510664; No similar. 
 visita museodearteun conoce propuestas artisticas laboratorio cano labelurl saloncano labelurl  ; j : 1625. Sim : 0.1971903; No similar. 
 nuevo semestre mejores deseos estudiantes usingenieria hoy comienzan vida universi labelurl  ; j : 1626. Sim : 0.46228027; No similar. 
 faltan pocos dias inscribanse animense ser ingenieriacivil labelurl labelurl  ; j : 1627. Sim : 0.37337878; No similar. 
 faltan pocos dias inscribanse animense ser ingenieriadeprocesos labelurl  ; j : 1628. Sim : 0.3568355; No similar. 
 sergio fajardo compartio ideas educacion equidad estudiantes universidad rosario labelurl  ; j : 1629. Sim : 0.720395; Media. 
 faltan pocos dias inscribanse animense ser psicologia labelurl labelurl  ; j : 1630. Sim : 0.5016708; Baja. 
 rt educaunisabana avanza visita academica profesor profebarreto escuela laura montoya maicao unisab; j : 1631. Sim : 0.55382603; Baja. 
 articulo unperiodico turismo proyectos inmobiliarios amenazan centros historicos labelurl labelurl ; j : 1632. Sim : 0.41645616; No similar. 
 rt infopresidencia alaire juanmansantos interviene presentacion libro legado eduardo santos labelur; j : 1633. Sim : 0.3273244; No similar. 
 alaire labelurl mtascon diadelperiodista comsabana periodistacomsabana  ; j : 1634. Sim : 0.049553774; No similar. 
 rt malgorzata2505 vicerrectora universidad rosario abre segundo dia evento viveelcrai urosarionews ; j : 1635. Sim : 0.34721637; No similar. 
 rt programatepv 28 octubre eafit sera cierre ciclo catedra pactoglobal programa present isaa  ; j : 1636. Sim : 0.23776342; No similar. 
 satisfaccion lograr nueva meta becas excelencia mineducacion profesores distrito labelurl  ; j : 1637. Sim : 0.47901106; No similar. 
 rt bienestarsabana seguimos recibiendo mayor cantidad juguetes nuevos posible ayudanos llevar felic; j : 1638. Sim : 0.20913559; No similar. 
 rt econurosario francisco reyes villamizar superintendente sociedades enfoqueseconomiaur urosario l; j : 1639. Sim : 0.2813578; No similar. 
 martin santiago coordinador residente pnudcolombia interviene instalacion elfuturodecolombia labelu; j : 1640. Sim : 0.26098883; No similar. 
 elecciones locales 2015 gobernantes paz opinion urrevista labelurl labelurl  ; j : 1641. Sim : 0.41115254; No similar. 
 biologo dia forma parte visita guiada jardin botanico labelurl labelurl  ; j : 1642. Sim : 0.30039242; No similar. 
 reflexiones dejo foro llegada papa colombia elpapaencolombia labelurl via eltiempo  ; j : 1643. Sim : 0.4647568; No similar. 
 posible construir paz estable duradera salud jgorthos clinunisabana via espectadorblogs labelurl  ; j : 1644. Sim : 0.17292435; No similar. 
 rt jrestrp gran compromiso seguir mejorando investigacion urosarionews rank scimago labelurl labelu; j : 1645. Sim : 0.20867261; No similar. 
 ii encuentro excelencia innovacion tecnologia neiva labelurl  ; j : 1646. Sim : 0.46854043; No similar. 
 nunca tarde formacion habilidades mundo laboral pablobrassiolo agendacaf red2016 labelurl  ; j : 1647. Sim : 0.35978174; No similar. 
 transmision francisco santos carlos velandia eln conversaran hoy universidad 330 pm labelurl  ; j : 1648. Sim : 0.58624685; Baja. 
 momento conocer mas comsabana decana apgguzman labelurl  ; j : 1649. Sim : 0.2567305; No similar. 
 expertos academicos instituciones hablan conductas estudiantes rede sociales 8 be participe labelur; j : 1650. Sim : 0.6055335; Baja. 
 rt hayfestivalesp gracias alcaldiademed gruposura areametropol epmestamosahi postobonoficial parque; j : 1651. Sim : 0.099681415; No similar. 
 desigualdad violencia ilegalidad problemas pueden resolver forma aislada solucion debe ser concerta; j : 1652. Sim : 0.19328302; No similar. 
 reconocimiento destacara graduados dejan huella categorias eafitense exterior responsabilidad socia; j : 1653. Sim : 0.40429232; No similar. 
 apgguzman da bienvenida periodistas medios participan hoy seminario errores d labelurl  ; j : 1654. Sim : 0.31551; No similar. 
 sentimos agradecidos elegido eafit continuar estudios posgrado juan luis mejia aran labelurl  ; j : 1655. Sim : 0.55690384; Baja. 
 sabes funciona revision pension sistemapensional colombiano labelurl labelurl  ; j : 1656. Sim : 0.37641796; No similar. 
 cultura arte deporte ciencia tecnologia emprendimiento completan categorias premio  ; j : 1657. Sim : 0.42243326; No similar. 
 rt comfama eafit lacealames16 nobel economia edmundphelps hablamos economia saludable politicas gub; j : 1658. Sim : 0.49540228; No similar. 
 unradio confluyen cultura ciencia academia tecnologia investigacion labelurl labelurl  ; j : 1659. Sim : 0.4944681; No similar. 
 ser voluntario significa ser mano amiga ayuda demas estudiantes voluntarios labelurl  ; j : 1660. Sim : 0.48761228; No similar. 
 rt educaunisabana gusto recibir estudiantes maestria pedagogia investigacion aula virtualtaller coa; j : 1661. Sim : 0.51215535; Baja. 
 hoy 500 pm ajuste riesgo solvencia aseguradoras salud colombia agendauniandes labelurl  ; j : 1662. Sim : 0.26228192; No similar. 
 recomendado examenes apuntes clase documentos hernanolano conocimientolibre intellectum labelurl  ; j : 1663. Sim : 0.19774061; No similar. 
 transformacion debe generar oportunidades crear mundo mejor generar aporte sociedad mauricio carren; j : 1664. Sim : 0.3027165; No similar. 
 colciencias oportunidades existen asume maximo desafio intelectual participa doctoradoscolciencias ; j : 1665. Sim : 0.26711166; No similar. 
 rt profebarreto educaunisabana unisabana hace parte red latinoamericana investigacion didactica cie; j : 1666. Sim : 0.4658834; No similar. 
 uniandesreconstruyemocoa solidaridaduniandes ceuniandino deuniandes labelurl  ; j : 1667. Sim : -0.082030386; No similar. 
 muchas posibilidades influir si organiza comunidad posibilidad influir ciudadanos enorme ep  ; j : 1668. Sim : 0.16163449; No similar. 
 opinion universidad debe ser lider hora innovacion abierta labelurl labelurl  ; j : 1669. Sim : 0.4936276; No similar. 
 rt oaduniandes enlamemoria alvaro castano castillo 19202016 promotor educacion colombia cofundador ; j : 1670. Sim : 0.4117579; No similar. 
 rt ascun1 consejo directivo ascun participacion rectores ies asociadas presidente ascun dr adolfo l; j : 1671. Sim : 0.4862865; No similar. 
 comunidad recordemos articulo serie grandes maestros elespectador jose felix patino labelurl  ; j : 1672. Sim : 0.52397954; Baja. 
 rt unisabanaradio conoce aprende mundo radial unisabana radio buscando nuevas voces contenidos temp; j : 1673. Sim : 0.30163962; No similar. 
 posibilidades colombia alcanzar grandes retos conseguir paz labelurl labelurl  ; j : 1674. Sim : 0.3044568; No similar. 
 rt profebarreto estudiantes profesores unisabana educaunisabana arna2017 grandes aprendizajes exper; j : 1675. Sim : 0.5131376; Baja. 
 profesor hernanolano hablo caracolradio mensajes papa francisco dara colombianos labelurl  ; j : 1676. Sim : 0.5237189; Baja. 
 colombia tesoro cuanto mujeres profesionales destacadas escenario discusion publica hu labelurl  ; j : 1677. Sim : 0.53635144; Baja. 
 foro justicia paz reto asi vivio debate jep urosario labelurl labelurl  ; j : 1678. Sim : 0.41942084; No similar. 
 asi transcurre encuentro investigadores asuntos mujer genero marco catedra unesco labelurl  ; j : 1679. Sim : 0.48711687; No similar. 
 rt blumedellin alaire rafael par estudiante comunicacion social eafit cuenta experiencia periodista; j : 1680. Sim : 0.5787434; Baja. 
 revive mejores capitulos dialogomayortv labelurl labelurl  ; j : 1681. Sim : 0.17105718; No similar. 
 congresodefamilia jcdiazbohorquez 9 anos edad nino colombiano lleva mitad vida usando internet infa; j : 1682. Sim : 0.46194202; No similar. 
 hernanolano enfatiza importancia oracion preparacion visita papa labelurl  ; j : 1683. Sim : 0.3276087; No similar. 
 rt noticiasrcn colombia ocupa cuarto puesto concepto salario minimo mas bajo latinoamerica segun es; j : 1684. Sim : 0.54665345; Baja. 
 articulo unperiodico colombia fracaso fiscal convertido social labelurl unimedios labelurl  ; j : 1685. Sim : 0.4475298; No similar. 
 opinion trump significados proposito resultado elecciones ee uu labelurl labelurl  ; j : 1686. Sim : 0.47991902; No similar. 
 noticiaun u nacional consumo pollo causa pubertad precoz labelurl via elespectador labelurl  ; j : 1687. Sim : 0.2535802; No similar. 
 rt craiur urosarionews lunes daremos apertura crai quinta mutis esperamos labelurl  ; j : 1688. Sim : -0.010053882; No similar. 
 siento hacia gran aprecio aunque podamos encontrarnos distanciados cuanto conceptos lecturas moment; j : 1689. Sim : 0.1752345; No similar. 
 campus abierto mundo conocedescubre aprende studiumusabana lasabanaabroad opencampus2017 labelurl  ; j : 1690. Sim : 0.34795675; No similar. 
 rt cgpatarroyo leccion inaugural maestria periodismo escuela ciencias humanas ur semana rcn radio t; j : 1691. Sim : 0.51973456; Baja. 
 opinion coordinador centro emprendimiento habla importancia cambiar mundo labelurl  ; j : 1692. Sim : 0.2552327; No similar. 
 noticiaun universidad nacional pide ser sede firma paz farc labelurl via noticiascaracol  ; j : 1693. Sim : 0.5331002; Baja. 
 vivo hoy 1100 be william ospina manuel rodriguez hablan degradacion ambiental labelurl  ; j : 1694. Sim : 0.40974465; No similar. 
 elpapaencolombia sabe mas padre euclides eslava reto voluntarios trivia felicitaciones labelurl  ; j : 1695. Sim : 0.4211548; No similar. 
 doctor henry oliveros director nueva maestria epidemiologia medicinasabana posmedunisabana labelurl; j : 1696. Sim : 0.3972147; No similar. 
 pedagogiadelosacuerdos ultima entrega analizan retos pais formas cumplir pactad labelurl  ; j : 1697. Sim : 0.3237274; No similar. 
 noticiaun expedicion paz investigadores uncolombia hallan nuevas especies mariposas labelurl  ; j : 1698. Sim : 0.29715732; No similar. 
 felizjueves hoy nueva entrega serie grandes maestros elespectador labelurl labelurl  ; j : 1699. Sim : 0.23598044; No similar. 
 rt unisabanaradio padres estudiantes acompanan hora enkrretate veremos pronto unisabana reuniondepa; j : 1700. Sim : 0.54567343; Baja. 
 rt obsdemocracia diadelamujer dicen mujeres calle hacen congreso especial cerosetenta labelurl  ; j : 1701. Sim : 0.2087662; No similar. 
 rt comsabana tercerfiafest stunt escenas accion tomaron tarde plaza san josemaria unisabana labelur; j : 1702. Sim : 0.31995654; No similar. 
 integracion mercado educacionsuperior gobierno necesaria ximena duenas labelurl  ; j : 1703. Sim : 0.36308956; No similar. 
 orgullorosarista gran actuacion representantes taekwondo juegos distritales ascun labelurl labelurl; j : 1704. Sim : 0.38594902; No similar. 
 enhorabuena educaunisabana comprometida colombia labelurl  ; j : 1705. Sim : 0.32970545; No similar. 
 hoy 1220 pm oratorio principal primera misa sufragio gran canciller monsenor javier echevarria  ; j : 1706. Sim : 0.21166323; No similar. 
 edicion 112 eleafitense conozcan primera mujer logra premio biblioteca narrativa colombian labelurl; j : 1707. Sim : 0.25552097; No similar. 
 carolina mora nueva directora posicionamiento universidad andes labelurl labelurl  ; j : 1708. Sim : 0.31781766; No similar. 
 cultura negocios asi presentacion final electiva etiqueta corporativa protocolo internacional label; j : 1709. Sim : 0.4289899; No similar. 
 estudiantes ven participes aprendizaje ven simplemente sucede linda b nilson diadelprofesor  ; j : 1710. Sim : 0.4622293; No similar. 
 coloquio doctoral pobreza desigualdades economicas participa labelurl labelurl  ; j : 1711. Sim : 0.38613674; No similar. 
 unisabana comienza reunion padres familia rector obduliovp labelurl  ; j : 1712. Sim : 0.48003325; No similar. 
 decano gquinter retos comision transformacion educacion medica labelurl labelurl  ; j : 1713. Sim : 0.613493; Baja. 
 sentimos orgullosos contribuir formacion sigan siendo agentes cambio rector  ; j : 1714. Sim : 0.47879305; No similar. 
 promedio lectura 10 minutos articulos edicion digital urrevista jrestrp mediosdigitalesur  ; j : 1715. Sim : 0.3841247; No similar. 
 jueves 9 marzo esperamos catedra asia ex embajadora indonesia colombia trie edi mul  ; j : 1716. Sim : 0.37130648; No similar. 
 pacto dieron beneficios farc dan ventajas resto ciudadanos rafanietoloaiza lospresidenciables2018  ; j : 1717. Sim : 0.34638092; No similar. 
 vivo siga transmision conversatorio referendo adopcion colombia hoy 900 be labelurl  ; j : 1718. Sim : 0.42663658; No similar. 
 presidente santos participa inauguracion hospital universitario transmision directo labelurl 1200 m; j : 1719. Sim : 0.46496627; No similar. 
 rt derechousabana hoy acompana profesor pablo saavedra argentina maestriaderintl maestriadercon ice; j : 1720. Sim : 0.3509605; No similar. 
 bienvenido unisabana aalloza gestiondeintangibles reputacion colombia ce4reputation listos aprender; j : 1721. Sim : 0.5018593; Baja. 
 pierdas conferencia responsabilidad materia ambiental celebracion labelurl labelurl  ; j : 1722. Sim : 0.22941597; No similar. 
 posconflicto frente justicia gobierno administracion wzcsg nuevos imaginarios colombiafrancia u lab; j : 1723. Sim : 0.39364016; No similar. 
 cienciaydesarrollour acuerdo pensionados puedan tener nueva actividad laboral perder beneficio pens; j : 1724. Sim : 0.34988797; No similar. 
 hoyeneafit presenta libro politicos tecnicos comunidades vision institucionalista urbanismo social ; j : 1725. Sim : 0.6366107; Baja. 
 comunidadun conoces mujeres uncolombia apasionadas misiones espaciales labelurl  ; j : 1726. Sim : 0.2190224; No similar. 
 edicion 111 eafitense podran ver eafit transformo experiencia aprendizaje estudiantes labelurl  ; j : 1727. Sim : 0.51845926; Baja. 
 conoce archivo historico ur guardian patrimonio documental pais labelurl labelurl  ; j : 1728. Sim : 0.37357846; No similar. 
 rt inalde directivo politico asi explica jorgeivangomezo inalde unisabana revistadinero labelurl  ; j : 1729. Sim : 0.37215984; No similar. 
 dagova96 buenas tardes orden necesite podemos ayudar  ; j : 1730. Sim : 0.13638964; No similar. 
 informe ifaunisabana congresodefamilia labelurl  ; j : 1731. Sim : 0.070089296; No similar. 
 pierdas muestra trabajos grado sala u unmedellin exposicionun labelurl labelurl  ; j : 1732. Sim : 0.051290262; No similar. 
 rt inguniandes olvides enviar articulos academicos mas informacion labelurl labelurl  ; j : 1733. Sim : 0.5418364; Baja. 
 aleman idiomas lasabanaabroad labelurl  ; j : 1734. Sim : 0.3605886; No similar. 
 rt camaraoriente eventoscamara queremos contribuir generar economias mas competitivas region andres; j : 1735. Sim : 0.52139014; Baja. 
 mananas gran parte vemos contaminacion emitimos logra salir despues 10 be ca labelurl  ; j : 1736. Sim : 0.3136843; No similar. 
 aqui tomar decision importante decision vida obduliovp da bienvenida papas l labelurl  ; j : 1737. Sim : 0.39313522; No similar. 
 asi vio claustro iniciativa todossomosmujer diainternacionaldelamujer labelurl  ; j : 1738. Sim : 0.3284845; No similar. 
 rt alumnisabana llego dia hoy reuniremos graduados programas administracion eicea encuentrograd  ; j : 1739. Sim : 0.44525322; No similar. 
 vamos extranar sersabanavalelapena deseamos mejor nuevas metas labelurl  ; j : 1740. Sim : 0.28525606; No similar. 
 rt yanethgiha nochedelosmejores reflejo colombia construimos jovenes talentosos sonadores viven pai; j : 1741. Sim : 0.50858045; Baja. 
 eln inclinaria mas caminos mas explicitos participacion comunidades lideres sociales carlos velandi; j : 1742. Sim : 0.682618; Media. 
 asi transcurre dementescuriosas urosario labelurl  ; j : 1743. Sim : 0.14406738; No similar. 
 rt mauriciocard maria fernanda sanchez santiago neira estudiantes economia 5 6 semestre ejemplos ap; j : 1744. Sim : 0.55776083; Baja. 
 esperamos manana lanzamiento libro politicos tecnicos comunidades capoliticoeafit labelurl  ; j : 1745. Sim : 0.56249636; Baja. 
 consulta agenda encuentro responsabilidad social empresarial urosario labelurl labelurl  ; j : 1746. Sim : 0.255191; No similar. 
 juan pablo soche representante estudiantes consejo claustro consejo superior labelurl  ; j : 1747. Sim : 0.38398212; No similar. 
 rt cideruniandes conversatorio filosofiaalacalle pensar memoria verdad poder identidad dario sztajn; j : 1748. Sim : 0.25636464; No similar. 
 buenos dias comenzamos semana dedicada nuevas tendencias comunicacion profesores comsabana labelurl; j : 1749. Sim : 0.45143294; No similar. 
 aun tal proceso totalmente atipico mundo parezca carlos velandia gestor paz eln  ; j : 1750. Sim : 0.3229457; No similar. 
 tomaran asuntos pension seguridad social permitiran sector comercial tener mejores iniciativas  ; j : 1751. Sim : 0.42035395; No similar. 
 lectura recomendada responsabilidad internacional agravada colombiano labelurl labelurl  ; j : 1752. Sim : 0.1487986; No similar. 
 eln habria personas sentirian bien si llegan congreso republica carlos velandia  ; j : 1753. Sim : 0.5908272; Baja. 
 vicerrectora urosario stephanie lavaux da bienvenida stand urenfilbo2016 pabellon 3 piso 2 labelurl; j : 1754. Sim : 0.23161006; No similar. 
 rt usingenieria manana encuentro graduados nueva york unisabana alumnisabana labelurl  ; j : 1755. Sim : 0.5683077; Baja. 
 sabias campus 8879 estudiantes adelantando carrera pregrado datos labelurl  ; j : 1756. Sim : 0.42739806; No similar. 
 procedimientoabreviado reduce mitad teoria tiempo proceso nestor humberto martinez labelurl  ; j : 1757. Sim : 0.39579833; No similar. 
 continua ceremonia grado programas posgrado felicitaciones nuevos egresados eafitenses labelurl  ; j : 1758. Sim : 0.43433088; No similar. 
 proximo 28 febrero primer foro regional nuevo procedimiento penal abreviado acusador privado nestor; j : 1759. Sim : 0.29442325; No similar. 
 30 leyes tramitadas cada ano congreso inutiles articulo hernanolano via elespectador labelurl  ; j : 1760. Sim : 0.39798918; No similar. 
 cuales retos economicos sociales pacifico reviva panel pacificoavanza conozcalos labelurl  ; j : 1761. Sim : 0.47257742; No similar. 
 pido favor rede sociales desescalemos caliente mandar senal seria importante f santos  ; j : 1762. Sim : 0.4400163; No similar. 
 interesado trabajo probono descubre mas oportunidades practica labelurl labelurl  ; j : 1763. Sim : 0.3023446; No similar. 
 mateo badillo creo aplicacion gano concurso practica ibm labelurl labelurl  ; j : 1764. Sim : 0.38419923; No similar. 
 pierdas presentacion referente responsabilidad social labelurl labelurl  ; j : 1765. Sim : 0.27234456; No similar. 
 programateun conferencia david sheinkopf tecnologia aplicada cuerpo escenario facultadartes  ; j : 1766. Sim : 0.33821252; No similar. 
 hoy circula edicion especial campus familias futuros estudiantes labelurl  ; j : 1767. Sim : 0.45513463; No similar. 
 rt elespectador gracias conectados debate policiaparalapaz eafit fundacionfescol policiamedellin  ; j : 1768. Sim : 0.2090548; No similar. 
 apgguzman segunda parte seminariospapaunisabana cartagena hora abc iglesia  ; j : 1769. Sim : 0.23549606; No similar. 
 ceremonia imposicion simbolos enfermeria comienza nueva etapa estudiantes labelurl  ; j : 1770. Sim : 0.43695456; No similar. 
 universidad lugar lideres futuro aprenden ser agentes cambio maria emilia correa labelurl  ; j : 1771. Sim : 0.5508627; Baja. 
 viceministro relaciones politicas mininterior riveraguillermo pedagogia paz urosario politicaur lab; j : 1772. Sim : 0.47112677; No similar. 
 hoy da inicio evento narrativas pueblerinas realizara jardin conozcan programacion labelurl  ; j : 1773. Sim : 0.25899267; No similar. 
 politica salud seguridad proponemos tener campus seguro saludable comunidad universitari labelurl  ; j : 1774. Sim : 0.40346196; No similar. 
 musica champeta graduo andes labelurl labelurl  ; j : 1775. Sim : 0.38557878; No similar. 
 hoyenelrosario conferencia crisis politica economica social venezuela labelurl politicaur labelurl ; j : 1776. Sim : 0.4911595; No similar. 
 carlos hernando forero director ejecutivo ascun1 encuentro nacional comunicadores labelurl  ; j : 1777. Sim : 0.46937203; No similar. 
 plazo inscribirte manana buscamos voluntarios visita papa direccioncentralestudian labelurl  ; j : 1778. Sim : 0.376641; No similar. 
 rt unisabanaradio unisabana toma foro universidadyempresa labelurl  ; j : 1779. Sim : 0.30477148; No similar. 
 rt swedenincol inversion empresas privadas ayudara transformacion pais modelo negocio mas innovador; j : 1780. Sim : 0.45185053; No similar. 
 noticiaun rosa ventorum nominado premios india catalina orgulloun indiapremiostv unmedellin labelur; j : 1781. Sim : 0.21388482; No similar. 
 mujeres educacion paz desarrollo sera tema central catedra unesco equidad genero labelurl  ; j : 1782. Sim : 0.58188844; Baja. 
 rt opusdeicolombia 14 junio cumpleanos mons javier echevarria unisabana labelurl  ; j : 1783. Sim : 0.35180622; No similar. 
 topic viaespectadorblogs labelurl jgorthos clinunisabana  ; j : 1784. Sim : 0.14669178; No similar. 
 rt educaunisabana conferencia doctor john elliott investigacion accion educacion unisabana labelurl; j : 1785. Sim : 0.6194658; Baja. 
 hoyeneafit 600 pm catedra empresarial alsec innovacion alimenta inscripciones labelurl  ; j : 1786. Sim : 0.45217332; No similar. 
 rt telemedellin hoy eafit sera hoy escenario presentar parihueliando vos esperamos 400pm natyroldan; j : 1787. Sim : 0.16373457; No similar. 
 impacto institucional acuerdos profesor andresmolanor hablemosdepazur labelurl  ; j : 1788. Sim : 0.23916185; No similar. 
 situacion comunidades indigenas colombia dialogomayortv labelurl labelurl  ; j : 1789. Sim : 0.537382; Baja. 
 f santos c velandia dice hice ayer mande decir quiero hablemos puede haber mezquindad  ; j : 1790. Sim : 0.2208691; No similar. 
 mark burry arquitecto cuenta terminar obra gaudi sagrada familia labelurl labelurl  ; j : 1791. Sim : 0.24076752; No similar. 
 comunidadun hoy sesion cierre catedra sesquicentenarioun premio nobel dr bill phillips labelurl  ; j : 1792. Sim : 0.5085768; Baja. 
 rt comsabana noticiascomsabana apenas queda par dias ocurra cambio considerable unisabana comsabana; j : 1793. Sim : 0.08238824; No similar. 
 estudio profesor eafitense publicado enciclopedia oxford investigacion ciencias clima labelurl  ; j : 1794. Sim : 0.429557; No similar. 
 inverlink cara futuro pais labelurl labelurl  ; j : 1795. Sim : 0.3574368; No similar. 
 orgullosos cpoliticasus obtuvo segundo lugar programas ciencias politicas pais labelurl  ; j : 1796. Sim : 0.5266614; Baja. 
 rt nyenrodeptmsc nyenrode present op uniandes in bogota labelurl  ; j : 1797. Sim : 0.22210953; No similar. 
 investigadores eafitenses estan invitados conocer herramienta buscar financiacion proyectos labelur; j : 1798. Sim : 0.43217152; No similar. 
 rosario mejores universidades colombianas investigacion cientifica labelurl elespectador  ; j : 1799. Sim : 0.6079242; Baja. 
 comprometidos pazun trabajo enfoca dias labelurl  ; j : 1800. Sim : 0.16453332; No similar. 
 rt unisabanaradio conectados unisabana radio mediakom cronicas reportajes radiales estudiantes labe; j : 1801. Sim : 0.44459072; No similar. 
 seguridad juridica ser objetivo ineludible acuerdo fiscal nestor humberto martinez fiscaliacol lapa; j : 1802. Sim : 0.5538382; Baja. 
 rt jrestrp editorial urosarionews lanza feria 5 68 nuevos libros ultimo ano compromiso investigacio; j : 1803. Sim : 0.46174258; No similar. 
 jcdiazbohorquez habla momento familia redessociales internet congresodefamilia labelurl  ; j : 1804. Sim : 0.18016103; No similar. 
 juntamos institucionalidad ciudadania damos golpe fuerte criminalidad ficogutierrez labelurl  ; j : 1805. Sim : 0.34109375; No similar. 
 preguntas balance social vigencia 2016 uncolombia aqui puedes hacer launcuenta labelurl  ; j : 1806. Sim : 0.30581063; No similar. 
 espera dialogos eln opinion hernanolano via tiempo labelurl  ; j : 1807. Sim : 0.3547098; No similar. 
 rt cementosargos grupoargos ciencia vista integracion campus sostenibilidad vitrina posibilidades u; j : 1808. Sim : 0.4263813; No similar. 
 consulta programacion ii simposio promocion condicion fisica urosario labelurl labelurl  ; j : 1809. Sim : 0.5124741; Baja. 
 espiritu acuerdo capta corazon emociones solo razon afergussonb  ; j : 1810. Sim : 0.36430368; No similar. 
 historia escrita realidades editorialeafit  ; j : 1811. Sim : 0.21888092; No similar. 
 eafit iniciara socializacion dinamizacion pymes 10 agosto auditorio 38 101 labelurl  ; j : 1812. Sim : 0.36428595; No similar. 
 10 habitos deberias adoptar tener vida mas feliz conocelos labelurl labelurl  ; j : 1813. Sim : 0.39169115; No similar. 
 rt inguniandes cuales ideas nuevos profesores investigadores conocelas 15 dic eeii2016 labelurl  ; j : 1814. Sim : 0.33270186; No similar. 
 papa serpilopaga hija estudia derechousabana segunda comenzara medicinasabana gracias labelurl  ; j : 1815. Sim : 0.10344078; No similar. 
 punto iniciar conversatorio seduccion excesos futbol rosario labelurl  ; j : 1816. Sim : 0.23321377; No similar. 
