Modulo nnlm-es-dim128-with-normalization-2
Topicos : eafit hoy paz rector universidad pm manana via be colombia esperamos juan 
 rt biblioeafit ser lectores comic ven manana miercoles eafit sabras aula fabricato bloque 27 primer; j : 1. Sim : 0.5156634; Baja. 
 conoce diplomado virtual market estrategico webinar 31 octubre 1100 be registrate aqui labelurl  ; j : 3187. Sim : 0.42697555; No similar. 
 acuerdo importante calidaddelaire gusta eafit ingresado red aire labelurl  ; j : 3188. Sim : 0.2320023; No similar. 
 programateun nueva sesion debatesun 9 noviembre inscripciones labelurl labelurl  ; j : 3189. Sim : 0.3499009; No similar. 
 testimonios vida historias serpilopaga orgullosos labelurl  ; j : 3190. Sim : 0.161133; No similar. 
 obduliovp conmemoracion 50anosuninorte enhorabuena labelurl  ; j : 3191. Sim : 0.3776948; No similar. 
 juliodiazca saludos informamos texto comparte autoria rector universidad eafit feliz dia  ; j : 3192. Sim : 0.5644114; Baja. 
 rt blumedellin alaire catalina rocha estudiante comunicacion social eafit cuenta experiencia period; j : 3193. Sim : 0.47012377; No similar. 
 alegra eafit epicentro discusion temas relevantes sociedad juan luis mejia labelurl  ; j : 3194. Sim : 0.60799265; Baja. 
 revive mejor seminario desafios paz reintegracion actores armados labelurl labelurl  ; j : 3195. Sim : 0.25573555; No similar. 
 potencia ensayo puede especular imaginar obligacion probar tesis julio cesar londono filbo2017  ; j : 3196. Sim : 0.14138629; No similar. 
 objetivo conciertos temporada sinfonicaeafit mezclar compositores locales talento extran labelurl  ; j : 3197. Sim : 0.124453746; No similar. 
 rt educaunisabana maestria pedagogia manana inicia semestre varios eventos mira agenda dejes asisti; j : 3198. Sim : 0.5694838; Baja. 
 convenio areametropol tambien incluye estrategias monitoreo permanente calidad aire trav labelurl  ; j : 3199. Sim : 0.17274152; No similar. 
 terminar dia conclusiones sesion trabajo sue mesa negociacion labelurl unimedios  ; j : 3200. Sim : 0.44903636; No similar. 
 terrorismo internacional efecto cultura occidental labelurl labelurl  ; j : 3201. Sim : 0.13648686; No similar. 
 comunidad uniandina participo marcha flores labelurl labelurl  ; j : 3202. Sim : 0.17815496; No similar. 
 do lugares mismo tiempo gracias museo nacional labelurl labelurl  ; j : 3203. Sim : 0.14770694; No similar. 
 rt comsabana hora ycierva habla jornada reputacioncorporativa gestion crisis reputacion sociedad d ; j : 3204. Sim : 0.4328264; No similar. 
 eafit lamenta fallecimiento profesor jose ignacio martinez ver comunicado completo labelurl labelur; j : 3205. Sim : 0.43761766; No similar. 
 rt inguniandes hoy turno estudiantes primer semestre visita 125 proyectos expoandes semanainnovacio; j : 3206. Sim : 0.3139822; No similar. 
 universidades publicas mejores resultados privadas labelurl via eltiempo educacion labelurl  ; j : 3207. Sim : 0.46831796; No similar. 
 implementacion acuerdos genera cantidad riesgos oportunidades principalmente riesgos hernando zulet; j : 3208. Sim : 0.21903124; No similar. 
 invitamos ver nuevo capitulo programa punto critico primeros 100 dias gobierno trump labelurl  ; j : 3209. Sim : 0.35323852; No similar. 
 rt rscentro jose manuel restrepo jrestrp rector universidad rosario urosarionews panel futuros lide; j : 3210. Sim : 0.5945967; Baja. 
 hoy 400 pm conoce diplomado transformacion digital forum elearning webinar registrate aqu labelurl ; j : 3211. Sim : 0.4052785; No similar. 
 corounisabana finalista concurso cantale papa dale voto cancion diego claros magda beltran labelurl; j : 3212. Sim : 0.48641896; No similar. 
 eafitenses manana pierdan socializacion programa colombia cientifica upbcolombia inscribanse  ; j : 3213. Sim : 0.57990104; Baja. 
 eln dice queremos casa carro beca acuerdo politico habra iniciativa favorabilidad politica c veland; j : 3214. Sim : 0.5349509; Baja. 
 vamos conectarnos planeta ahorra conectate tambien ahorraun uncolombia infopresidencia labelurl  ; j : 3215. Sim : 0.32515457; No similar. 
 terminar dia nuevo capitulo estacionsalud enfermedades tiroides labelurl labelurl  ; j : 3216. Sim : 0.26226345; No similar. 
 curso introductorio probabilidad estadistica interesados posgrados economia administracion labelurl; j : 3217. Sim : 0.46853554; No similar. 
 comenzamos jornada academica reputacion corporativa comsabana45anos labelurl  ; j : 3218. Sim : 0.4325164; No similar. 
 incremento tendencia migracion sursur felipe gonzalez uc3m congreso internacional migracion  ; j : 3219. Sim : 0.46102306; No similar. 
 semana especial abogados politologos derechousabana cpoliticasus labelurl labelurl  ; j : 3220. Sim : 0.22892094; No similar. 
 felizjueves comenzaremos instalacion dialogos territoriales colejercito pnudcolombia labelurl  ; j : 3221. Sim : 0.41812822; No similar. 
 hoyeneafit esperamos conversatorio blend learn learn mobile learn educacion matematica labelurl  ; j : 3222. Sim : 0.47641832; No similar. 
 hoyeneafit esperamos partir 500 pm charla icetex oportunidades posgrado australia labelurl  ; j : 3223. Sim : 0.43838134; No similar. 
 retos plantea pais participacion farc politica retosdeldespues labelurl labelurl  ; j : 3224. Sim : 0.5526521; Baja. 
 ustedes mujeres 8 marzo esperamos homenaje debora arango conmemorar dia muj labelurl  ; j : 3225. Sim : 0.46560842; No similar. 
 desafios reinsercion posconflicto empleo educacion reintegracion social desmoviliza labelurl  ; j : 3226. Sim : 0.40312132; No similar. 
 manana modo tedxunisabana envivo eltiempo labelurl  ; j : 3227. Sim : 0.35008812; No similar. 
 rt francisccardona serpilopaga impulsa calidad educacion promedio nacional pruebas saber11 aumento ; j : 3228. Sim : 0.24368408; No similar. 
 ur mooc apuesta diversidad equidad acceso gratuito conocimiento labelurl labelurl  ; j : 3229. Sim : 0.20104818; No similar. 
 universidad rosario primera universidad colombia rank inversion social privada labelurl  ; j : 3230. Sim : 0.58306265; Baja. 
 comunidadun invitamos perderse nuevo capitulo lapazenfoco labelurl institucionaltv untelevision  ; j : 3231. Sim : 0.14931466; No similar. 
 oportunidades retos foro economico mundial diego guevara profesor eicea analisis unisabana eltiempo; j : 3232. Sim : 0.51095086; Baja. 
 importancia imaginar futurodecolombia urosario aliciabarcena secretaria ejecutiva cepalonu labelurl; j : 3233. Sim : 0.14273311; No similar. 
 rt findeter rector universidad eafit agradece findeter respaldo financiero labelurl via youtube  ; j : 3234. Sim : 0.5122935; Baja. 
 encuentro narrativas pueblerinas sera 4 agosto casa cultura jardin juan luis mejia labelurl  ; j : 3235. Sim : 0.61115414; Baja. 
 nuevo capitulo programa punto critico untelevision expertos hablaron reserva van der hamenn labelur; j : 3236. Sim : 0.119553685; No similar. 
 sostenibilidad desarrollo empresarial derechos mujeres temas hoy catedra pacto global labelurl  ; j : 3237. Sim : 0.26729256; No similar. 
 falta 5 kilometros mas emprendedores planeta descubre mas labelurl labelurl  ; j : 3238. Sim : 0.29389554; No similar. 
 gracias escoger eafit cumplir suenos juan luis mejia arango rector eafit labelurl  ; j : 3239. Sim : 0.6728195; Media. 
 atreverias redisenar ciudad conoce concurso juego bogota labelurl labelurl  ; j : 3240. Sim : 0.24818143; No similar. 
 si emprendedor acompananos jueves proximo bar emprendimiento seisunisabana esperamos labelurl  ; j : 3241. Sim : 0.33207452; No similar. 
 manana pierdan encuentro crear cultura violencia noviolenciaton esperamos ver labelurl  ; j : 3242. Sim : 0.471758; No similar. 
 profesor universidad puedes perder conferencia ctaunisabana manana lunes inscribete aqui labelurl  ; j : 3243. Sim : 0.53106785; Baja. 
 lapazenfoco madres colombia suenan pais paz estable justicia social piensapazunal unimedios labelur; j : 3244. Sim : 0.44091922; No similar. 
 comunidadun hoy recuerda comprometerte ahorro energia conectate planeta ahorraun labelurl  ; j : 3245. Sim : 0.34840465; No similar. 
 recuerden hoy picoyplaca vuelve programacion habitual aplica dia campus eafit labelurl  ; j : 3246. Sim : 0.5603513; Baja. 
 universidad ve buen ojos acuerdo reconoce necesidad fortalecer investigacion campo rector eafit  ; j : 3247. Sim : 0.4591156; No similar. 
 aca charla completa alcalde enrique penalosa rector pablo navas uniandes labelurl  ; j : 3248. Sim : 0.47132263; No similar. 
 hoyeneafit comenzo babel exposicion alejandro castano c podran visitar 25 abril  ; j : 3249. Sim : 0.62667656; Baja. 
 pontifex viaja colombia intencion politica sino visita pastoral habla hernanolano seminariospapauni; j : 3250. Sim : 0.52938783; Baja. 
 noticiaun sede tumaco contribuira paz region launcuenta nlincolombia labelurl  ; j : 3251. Sim : 0.46951348; No similar. 
 nuevo capitulo programa ciudad museo visitamos leopoldo rother unbogota video labelurl untelevision; j : 3252. Sim : 0.31873122; No similar. 
 sabes paises proviene estudiantes extranjeros ingresaron unbogota labelurl labelurl  ; j : 3253. Sim : 0.22785439; No similar. 
 rt obsdemocracia analisis jovenes cambio chip hacia progresismo escepticismo hacia paz barometroame; j : 3254. Sim : 0.35414717; No similar. 
 universidad nacional colombia marcho paz labelurl hayrazonesparalapaz mantillaignacio juanmansantos; j : 3255. Sim : 0.619983; Baja. 
 eafitbogota cultura integridad sera tema central celebracion 57anoseafit labelurl  ; j : 3256. Sim : 0.36178508; No similar. 
 genere inequidades debe acuerdo paz profesores maestria genero labelurl  ; j : 3257. Sim : 0.37827224; No similar. 
 unisabanaradio foro universidadyempresa larepublicaco labelurl  ; j : 3258. Sim : 0.25720072; No similar. 
 comunidadun aun tiempo inscribirte asistir debatesun salud manana 900 be labelurl  ; j : 3259. Sim : 0.53459173; Baja. 
 rt casadelamemoria hoy catedra paz eafit planto arbol bosque memoria abono buenos deseos labelurl  ; j : 3260. Sim : 0.55754244; Baja. 
 atencion manana picoyplaca vuelve programacion habitual aplica dia campus eafi labelurl  ; j : 3261. Sim : 0.5869511; Baja. 
 separa paises mas desarrollados menos desarrollados brecha conocimiento josephestiglitz elfuturodec; j : 3262. Sim : 0.12572476; No similar. 
 rt bluradioco alaire cristian rojas profesor unisabana habla llamar expresidente billclinton si hil; j : 3263. Sim : 0.3017777; No similar. 
 medios supieron adaptarse rede sociales jonathan bock centro estudios flip labelurl  ; j : 3264. Sim : 0.19658367; No similar. 
 inconsistencia defensa ddhh migrantes latinoamerica felipe gonzalez uc3m congreso internacional mig; j : 3265. Sim : 0.50580853; Baja. 
 colombia situacion alta complejidad temas consumo franciscocumsi1 cicadoea foroungasscol  ; j : 3266. Sim : 0.22428271; No similar. 
 credibilidad construye tiempo manuelgobe decano comestrategicam iniciamos nueva cohort labelurl  ; j : 3267. Sim : 0.3861602; No similar. 
 rt rcn990medellin universidad eafit recibio primera patente internacional invencion japon labelurl ; j : 3268. Sim : 0.5067367; Baja. 
 video vejez soledad pobreza juntan labelurl labelurl  ; j : 3269. Sim : 0.15066116; No similar. 
 rt urxunmejorpais presentacion catedra dr antonio roveda director extension urosarionews labelurl  ; j : 3270. Sim : 0.53129065; Baja. 
 rt ctaunisabana ampliamos inscripciones diplomados 100 subsidiados educacionbogota clases sede call; j : 3271. Sim : 0.25498778; No similar. 
 vamos dar salto tecnologico construir eafit instrumentos propios medicion calidaddelaire carlos lab; j : 3272. Sim : 0.45045215; No similar. 
 entrevistascampus nuevo enfoque interdisciplinario aprender neurociencias kemelg habla iniciativa l; j : 3273. Sim : 0.088983044; No similar. 
 rt aniromerowills prof cristian conen ifaunisabana unisabana presente conferencia familia labelurl ; j : 3274. Sim : 0.3888263; No similar. 
 andgarturambar momento contamos informacion tan pronto contemos publicaremos rede  ; j : 3275. Sim : 0.39741394; No similar. 
 universidad rosario reconoce colombianos logrado crecimiento empresas bajo direccion labelurl  ; j : 3276. Sim : 0.34991294; No similar. 
 observatorio astronomico universidad andes paisajeuniandes labelurl  ; j : 3277. Sim : 0.32161245; No similar. 
 unorinoquia abre concurso profesoral 2017 proveer cargos docentes encuentra cronograma oficial aqu ; j : 3278. Sim : 0.26049268; No similar. 
 pais exceso normas prioridad debe ir personas mas responsabilidades jorge giraldo policiaparalapaz ; j : 3279. Sim : 0.4005721; No similar. 
 hoy institucion urbameafit saludaron cuarta cohorte maestria procesos urbanos ambientales  ; j : 3280. Sim : 0.33117285; No similar. 
 rector eafit decano escuela cienciaseafit invitan induccion estudiantes posgrado labelurl  ; j : 3281. Sim : 0.48513654; No similar. 
 comunidadun recuerden manana finaliza inscripcion presentar examen saber pro 2017 bogdiracad labelu; j : 3282. Sim : 0.44209385; No similar. 
 conoce mas esclerosis multiple nuevo capitulo estacionsalud video labelurl institucionaltv untelevi; j : 3283. Sim : 0.26225808; No similar. 
 personas trastorno psicosomatico estan busqueda frecuente encontrar enfermedad suzanne osulliv labe; j : 3284. Sim : 0.13758266; No similar. 
 rt programatepv 28 octubre eafit sera cierre ciclo catedra pactoglobal programa present isaa  ; j : 3285. Sim : 0.39403993; No similar. 
 hacer desalojo bronx intento fallido opina hernando zuleta cesed labelurl labelurl  ; j : 3286. Sim : 0.32230946; No similar. 
 rt ctaunisabana avanza hora segundo bloque seminario miguel angel santos guerra auditorio david mej; j : 3287. Sim : 0.54099053; Baja. 
 pocos minutos continuaremos tedxunisabana envivo eltiempo labelurl  ; j : 3288. Sim : 0.18416819; No similar. 
 consejo superior universidad andes renovo nombramiento pablo navas rector labelurl  ; j : 3289. Sim : 0.5347616; Baja. 
 hoy conoce diplomado virtual market estrategico webinar 1100 be registrate aqui labelurl  ; j : 3290. Sim : 0.4522418; No similar. 
 comunidadun fotografias pueden ser parte album somoscampus unbogota inscribete labelurl  ; j : 3291. Sim : 0.28884974; No similar. 
 universidades estan llamadas coconstruir ecosistema sostenible obduliovp foro universidadyempresa l; j : 3292. Sim : 0.376562; No similar. 
 noticiaun archivo central historico galardonado labelurl orgulloun via unimedios labelurl  ; j : 3293. Sim : 0.30398625; No similar. 
 video profesores unbogota mediran salto tequendama labelurl via unimedios labelurl  ; j : 3294. Sim : 0.26116422; No similar. 
 conservatorio todavia podemos salvar colombia analisis acuerdo politico habana labelurl labelurl  ; j : 3295. Sim : 0.5913099; Baja. 
 damos bienvenida medellin invitamos conocer ciudad queremos construir olga rocio gil alcaldiademed ; j : 3296. Sim : 0.494163; No similar. 
 obduliovp habla portafolioco importancia programas sociales incentivar conocimiento labelurl  ; j : 3297. Sim : 0.10676228; No similar. 
 general rafael colon direccion accion integral minas antipersonal beneficiosdelapaz labelurl  ; j : 3298. Sim : 0.4565679; No similar. 
 academicos debaten andes sociedad fuerza publica labelurl labelurl  ; j : 3299. Sim : 0.2846109; No similar. 
 noticiaun bicicafe recuperar compartir memoria pueblos colombianos orgulloun labelurl  ; j : 3300. Sim : 0.081282675; No similar. 
 juntamos institucionalidad ciudadania damos golpe fuerte criminalidad ficogutierrez labelurl  ; j : 3301. Sim : 0.34242103; No similar. 
 lourdes flamarique profesora titular filosofia universidad navarra unav visito facultad filosof lab; j : 3302. Sim : 0.48566487; No similar. 
 comunidadun invitamos inscribirse asistir debatesun miercoles 9 noviembre labelurl  ; j : 3303. Sim : 0.37560236; No similar. 
 noticiaun hallazgo galeon san jose saco flote indefiniciones juridicas labelurl via unimedios  ; j : 3304. Sim : 0.41750115; No similar. 
 mejor fismed festival ningun evento convoco 89 paises juan luis mejia arango rector  ; j : 3305. Sim : 0.68122745; Media. 
 conoce libro rector 1880 recibio archivo central historico labelurl fe labelurl  ; j : 3306. Sim : 0.32644218; No similar. 
 consiliario urosario victormalagon foro contrabandodecigarrillo colombia econurosario fundacionanaa; j : 3307. Sim : 0.34405386; No similar. 
 rt escuelaing hoy equipo urosarionews compartir ustedes encuentrolideres bienvenidos uremprende lab; j : 3308. Sim : 0.2887576; No similar. 
 resultado excelenciauniandes ser quinta universidad region aca contamos latamrankings labelurl  ; j : 3309. Sim : 0.47874665; No similar. 
 rt ctaunisabana esperanza ser productores informacion decir diego leal desafiosenlau http  ; j : 3310. Sim : 0.4075838; No similar. 
 eafit red liderazgo juvenil unen educacion 100 estudiantes uraba antioqueno labelurl  ; j : 3311. Sim : 0.37422043; No similar. 
 proximo martes esperamos charla icetex oportunidades posgrado australia falten ver labelurl  ; j : 3312. Sim : 0.49996072; No similar. 
 juan guillermo bedoya realiza lectura testamento espiritual maestro francisco cano labelurl  ; j : 3313. Sim : 0.5123735; Baja. 
 rt repositoriour ciencia abierta concepto trascendental hablar cultura cientifica guardaronoscar co; j : 3314. Sim : 0.22494213; No similar. 
 comunidadun construccion colectiva estatuto estudiantil seras protagonista bienestar f labelurl  ; j : 3315. Sim : 0.35409537; No similar. 
 imposible solucionar tema movilidad automovil privado ciudad bogota enriquepenalosa  ; j : 3316. Sim : 0.298406; No similar. 
 paraleer nuevo articulo rector mantillaignacio habla autonomia universitaria labelurl elespectador ; j : 3317. Sim : 0.53043765; Baja. 
 noticiaun peama abre aulas jovenes amazonia unparatodos labelurl unimedios labelurl  ; j : 3318. Sim : 0.28602257; No similar. 
 jueves dialogomayortv alianza universidades paz labelurl labelurl  ; j : 3319. Sim : 0.34353957; No similar. 
 rosarista olympo morales benitez nuevo presidente sociedad academica santanderista labelurl  ; j : 3320. Sim : 0.47432336; No similar. 
 foro nacional estudiantil economia finanzas investigacion temas economicos labelurl labelurl  ; j : 3321. Sim : 0.43472221; No similar. 
 vinculate voluntario diferentes proyectos instituto rosarista accion social seres labelurl  ; j : 3322. Sim : 0.15941508; No similar. 
 rt museosenvivo invitados museo leopoldo rother ciudadunal uncolombia 2016 labelurl  ; j : 3323. Sim : 0.24610072; No similar. 
 manana ciclo dialogos paz tierras politica agraria labelurl labelurl  ; j : 3324. Sim : 0.53716516; Baja. 
 despedimos cuarto piso bibliosabana feliz viernes foto diana quevedo graduada comunicacion labelurl; j : 3325. Sim : 0.43794522; No similar. 
 felicidad ver trabajo red materializado gracias aliados unen catedra juan l labelurl  ; j : 3326. Sim : 0.31553173; No similar. 
 temas proteccionismo america latina justicia economica haran parte presentaciones labelurl  ; j : 3327. Sim : 0.4940643; No similar. 
 inscribete curso convertirte mejor escribiendo redactando info labelurl labelurl  ; j : 3328. Sim : 0.228277; No similar. 
 eafit sigue comprometida calidaddelaire valle aburra investigacioneafit labelurl labelurl  ; j : 3329. Sim : 0.19610491; No similar. 
 charla vivo paz usted william ospina hoy 300 pm auditorio mario laserna inscribase labelurl  ; j : 3330. Sim : 0.65194046; Baja. 
 semana inmersion tecnologica ctaunisabana labelurl  ; j : 3331. Sim : 0.3332989; No similar. 
 rt backstagesabana nueva temporada nueva imagen backstage une facebook twitter acercarte cada vez m; j : 3332. Sim : 0.17542492; No similar. 
 rt integracundbta excelente iniciativa unisabana podria sustituir 1500 vehiculos tren trenusabana c; j : 3333. Sim : 0.21728246; No similar. 
 mdfaloga sttmed alcaldiademed inviasoficial saludos compartimos plano destacamos alturas puen label; j : 3334. Sim : 0.21106209; No similar. 
 corrupcion causa males hoy reto construir confianza olga rocio gil labelurl  ; j : 3335. Sim : 0.48200658; No similar. 
 rector eafit decano ecofineafit invitan induccion estudiantes posgrado labelurl  ; j : 3336. Sim : 0.5065017; Baja. 
 listo foroungasscol siguelo vivo labelurl labelurl  ; j : 3337. Sim : 0.13460465; No similar. 
 rt inalde toda organizacion debe forjar cultura jorgeivangomezo analisis larepublicaco unisabana la; j : 3338. Sim : 0.36791596; No similar. 
 olviden proximo 8 agosto llevara cabo feria empleo alumnisabana club nogal labelurl  ; j : 3339. Sim : 0.3624617; No similar. 
 testamento espiritual regalo ciudad investigadores maria rosario escobar directora labelurl  ; j : 3340. Sim : 0.3512515; No similar. 
 palabras bienvenida debate propiedad transicion hacia paz decano jurisprudencia ur juan carl labelu; j : 3341. Sim : 0.60469425; Baja. 
 historia emprendimiento deportivo exitoso 9 septiembre 1230 pm innovandes labelurl  ; j : 3342. Sim : 0.22942638; No similar. 
 rt camaraoriente eventoscamara queremos contribuir generar economias mas competitivas region andres; j : 3343. Sim : 0.459437; No similar. 
 46 estudiantes estratos 12 3 reuniondepadres unisabana labelurl  ; j : 3344. Sim : 0.16625638; No similar. 
 todavia tiempo evaluar profesores hacer opinion cuente labelurl labelurl  ; j : 3345. Sim : 0.3729293; No similar. 
 musica clasicaaqui interpretacion americana musica clasica labelurl labelurl  ; j : 3346. Sim : 0.37835002; No similar. 
 conoce diplomado virtual coach webinar manana jueves 27 230 pm registrate aqui labelurl  ; j : 3347. Sim : 0.46358636; No similar. 
 somosorgulloun lazarillo app creada estudiante unmanizales ayudar personas situacion labelurl  ; j : 3348. Sim : 0.24237941; No similar. 
 rt ascun1 momento propicia comite nacional ascun cultura labelurl  ; j : 3349. Sim : 0.296894; No similar. 
 grupo tutor estudiantes voluntarios acompanaran etapa juan luis mejia labelurl  ; j : 3350. Sim : 0.5184434; Baja. 
 rt ctaunisabana conoce programacion actualizada sera vi semana inmersion tecnologica desafios comun; j : 3351. Sim : 0.449716; No similar. 
 presidente juanmansantos escogido camino adecuado refrendacion carlosholmestru beneficiosdelapaz la; j : 3352. Sim : 0.18810628; No similar. 
 nuevo horario bibliosabana vigente 31 mayo 3 junio labelurl  ; j : 3353. Sim : 0.2589368; No similar. 
 6400000 uribistas recogemos expresion ahi obligacion recogerla francisco santos  ; j : 3354. Sim : 0.51404667; Baja. 
 asi forman profesionales ruralidad bogotana sumapaz labelurl peama via labelurl  ; j : 3355. Sim : 0.28746423; No similar. 
 rt blumedellin alaire rafael par estudiante comunicacion social eafit cuenta experiencia periodista; j : 3356. Sim : 0.42654598; No similar. 
 hoy expertos universidades hablaran aire respiramos foro sosporelaire paraninfo labelurl  ; j : 3357. Sim : 0.372111; No similar. 
 salio bien constitucion prometia paz prohibia oligopolios hoy cumple voluntad politica fabio villa ; j : 3358. Sim : 0.58130026; Baja. 
 traves cartas beneficiarios aportantes fopre compartieron mensajes agradecimiento apoyo jornada d l; j : 3359. Sim : 0.2316763; No similar. 
 mas optimistas colombia colombia mismo apostamos proceso paz aliciabarcena cepalonu labelurl  ; j : 3360. Sim : 0.62400454; Baja. 
 gracias corounisabana bienestarunisabana representarnos alegria entrega inspira labelurl  ; j : 3361. Sim : 0.267192; No similar. 
 internos modelo ensenan beneficios juridicos traves teatro labelurl  ; j : 3362. Sim : 0.31431633; No similar. 
 dagrdmedellin director zapatacamilo instala eafit seminario evaluacion riesgo sismico aplicaciones ; j : 3363. Sim : 0.33556327; No similar. 
 quieren estudiar administracion contaduria pierdan experienciaeafitlive hoy 400 pm facebook labelur; j : 3364. Sim : 0.5106231; Baja. 
 unmanizales potencian termales purace destino ecoturistico video labelurl via unimedios unparatodos; j : 3365. Sim : 0.1340023; No similar. 
 hoy jeremy waldron profesor universidad nueva york destacado filosofo politico d labelurl  ; j : 3366. Sim : 0.520276; Baja. 
 rt fnpiorg festivalgabo toma universidad eafit charla realidad virtual archcomix labelurl  ; j : 3367. Sim : 0.38139015; No similar. 
 arte regalar tradiciones colombianas anamaria lacouture graduada eicea habla emprendimiento social ; j : 3368. Sim : 0.2542492; No similar. 
 santinofdez saludos aun establecido fecha apertura proyecto encuentra etapa final  ; j : 3369. Sim : 0.31525502; No similar. 
 despues 5 dias dylan manifiesta nobel profesor luis fernando algarra via vanguardiacom labelurl  ; j : 3370. Sim : 0.56712765; Baja. 
 sigue vivo trasmision foro beneficiosdelapaz labelurl labelurl  ; j : 3371. Sim : 0.2823803; No similar. 
 noticiaun construyendo cultura paz unorioquia traves procesos formacion launcuenta labelurl  ; j : 3372. Sim : 0.429974; No similar. 
 topicos etica investigacion 10 agosto 830 be labelurl  ; j : 3373. Sim : 0.5081857; Baja. 
 conseguimos aceptara guerra drogas consecuencias negativas yesid reyes ex min justicia foroungassco; j : 3374. Sim : 0.1361315; No similar. 
 nuevo capitulo punto critico hablando seguridad bogota video labelurl feliz labelurl  ; j : 3375. Sim : 0.3080211; No similar. 
 aun terminan colegio investigan presentan resultados uninoseafit labelurl labelurl  ; j : 3376. Sim : 0.013487946; No similar. 
 rt eltiempo politica puede ser igual consumen lsd consumen marihuana opalmam director odaurosario  ; j : 3377. Sim : 0.23243126; No similar. 
 juntos podemos hacer grandes proyectos universidad confia plenamente capacidades juan luis mejia ar; j : 3378. Sim : 0.5811534; Baja. 
 encuentra mas tip alcanzar fisico optimo especial somosolimpicos labelurl labelurl  ; j : 3379. Sim : 0.2303997; No similar. 
 colombia unicos enemigos paz hecho violencia forma expresion aordonezm lapazesposible  ; j : 3380. Sim : 0.521635; Baja. 
 deojoscafe embargo recomendamos atenta correo momento estan enviando notificaciones admision  ; j : 3381. Sim : 0.2890064; No similar. 
 rt blumedellin alaire isabel valencia estudiante comunicacion social eafit cuenta experiencia perio; j : 3382. Sim : 0.4867118; No similar. 
 deben sentirse orgullosos proceso paz mas completo siglo xxi aliciabarcena cepalonu elfuturodecolom; j : 3383. Sim : 0.3689462; No similar. 
 transmision generacion informacion contable toma decisiones entidades publicas julio labelurl  ; j : 3384. Sim : 0.47963712; No similar. 
 rt serpilopaga felizmiercoles 10000 twitter gracias confiar seguiremos trabajando ustedes labelurl ; j : 3385. Sim : 0.2806163; No similar. 
 despedimos semana fotos angie paola carrillo estudiante comunicacion audiovisual multimedios labelu; j : 3386. Sim : 0.5138639; Baja. 
 rt admonuniandes diamundialdelabicicleta invitamos venir uniandes bici labelurl ciclosiete uniandes; j : 3387. Sim : 0.2499077; No similar. 
 noticiaun unmanizales incentivan mujeres trabajar ciencia tecnologia labelurl via labelurl  ; j : 3388. Sim : 0.31324917; No similar. 
 asi ve atardecer regresas casa tren trafico ruido existen voyentren trenusabana labelurl  ; j : 3389. Sim : 0.3447806; No similar. 
 hoyeneafit realizara conversatorio movilidad peatonal 500 pm bloque 19501 entrada libre labelurl  ; j : 3390. Sim : 0.24053532; No similar. 
 recuerden conferencia wade davis auditorio fundadores 630 pm entrada libre cupos limitados  ; j : 3391. Sim : 0.34350887; No similar. 
 primera maraton mapeo colectivo ciudad bogota labelurl labelurl  ; j : 3392. Sim : 0.34064415; No similar. 
 comienza iv encuentro nacional comunicadores ascun1 ucatolicacol recibe rector francisco jose label; j : 3393. Sim : 0.47337165; No similar. 
 video 40 ciudades colombia 22 consulados acogieron examen admision labelurl unparatodos unimedios  ; j : 3394. Sim : 0.44140336; No similar. 
 terminando semestre mantillaignacio habla trasnocho estudiantil labelurl via elespectador  ; j : 3395. Sim : 0.45032093; No similar. 
 eafitenses invitamos manana evento paz camino auditorio museo casadelamemoria 93 labelurl  ; j : 3396. Sim : 0.52689993; Baja. 
 foro alianza universitaria paz anamibanez conferencia inaugural siguela vivo labelurl labelurl  ; j : 3397. Sim : 0.3090019; No similar. 
 pagar prima trabajador servicio domestico dudas materia labelurl labelurl  ; j : 3398. Sim : 0.0115268575; No similar. 
 rector obduliovp inicia presentacion universidad reuniondepadres futurosestudiantes  ; j : 3399. Sim : 0.57190573; Baja. 
 uncolombia conectados planeta ahorra conectate tambien ahorraun infopresidencia labelurl  ; j : 3400. Sim : 0.24190605; No similar. 
 puede usar nuevo conocimiento publicacion ahorrar camino libro emprendedoresencrecimiento labelurl ; j : 3401. Sim : 0.19759248; No similar. 
 estudiantes esperamos manana espacio compartir ideas sugerencias universidad  ; j : 3402. Sim : 0.49206868; No similar. 
 deficit liderazgo instituciones educativas labelurl labelurl  ; j : 3403. Sim : 0.27746361; No similar. 
 queremos entregar espacios esten altura nueva pereira juan luis mejia entrega nuevos espacios eafit; j : 3404. Sim : 0.5390259; Baja. 
 rt cancilleriacol uninorteco ucatolicacol uisenlinea icesi eafit medellin colombianos presentan pru; j : 3405. Sim : 0.2795726; No similar. 
 procesodepaz colombia debes saber proceso paz cartilla semillero justicia trans labelurl  ; j : 3406. Sim : 0.4745918; No similar. 
 urosario vii encuentro nacional rectores transformacion inclusion educacion labelurl  ; j : 3407. Sim : 0.47408938; No similar. 
 manana esperamos conferencia ingles perspectiva japonesa transformacion medellin  ; j : 3408. Sim : 0.64079237; Baja. 
 final conflicto debe fortalecer alianza ciudadania empresa humberto calle jefe equipopazgob benefic; j : 3409. Sim : 0.43766475; No similar. 
 mejores experiencia vidas empezo bienvenido universidad nacional colombia labelurl  ; j : 3410. Sim : 0.5366653; Baja. 
