Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia estudiantes mas social innovacion ser investigacion profesores santos francisco educacion cambio 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.49921998; No similar. 
 opinion trump significados proposito resultado elecciones ee uu labelurl labelurl  ; j : 1686. Sim : 0.50981516; Baja. 
 noticiaun u nacional consumo pollo causa pubertad precoz labelurl via elespectador labelurl  ; j : 1687. Sim : 0.2610204; No similar. 
 rt craiur urosarionews lunes daremos apertura crai quinta mutis esperamos labelurl  ; j : 1688. Sim : -0.011319108; No similar. 
 siento hacia gran aprecio aunque podamos encontrarnos distanciados cuanto conceptos lecturas moment; j : 1689. Sim : 0.20692433; No similar. 
 campus abierto mundo conocedescubre aprende studiumusabana lasabanaabroad opencampus2017 labelurl  ; j : 1690. Sim : 0.35015002; No similar. 
 rt cgpatarroyo leccion inaugural maestria periodismo escuela ciencias humanas ur semana rcn radio t; j : 1691. Sim : 0.5368306; Baja. 
 opinion coordinador centro emprendimiento habla importancia cambiar mundo labelurl  ; j : 1692. Sim : 0.33392823; No similar. 
 noticiaun universidad nacional pide ser sede firma paz farc labelurl via noticiascaracol  ; j : 1693. Sim : 0.5437119; Baja. 
 vivo hoy 1100 be william ospina manuel rodriguez hablan degradacion ambiental labelurl  ; j : 1694. Sim : 0.42985156; No similar. 
 elpapaencolombia sabe mas padre euclides eslava reto voluntarios trivia felicitaciones labelurl  ; j : 1695. Sim : 0.40944666; No similar. 
 doctor henry oliveros director nueva maestria epidemiologia medicinasabana posmedunisabana labelurl; j : 1696. Sim : 0.39712262; No similar. 
 pedagogiadelosacuerdos ultima entrega analizan retos pais formas cumplir pactad labelurl  ; j : 1697. Sim : 0.36788478; No similar. 
 noticiaun expedicion paz investigadores uncolombia hallan nuevas especies mariposas labelurl  ; j : 1698. Sim : 0.2759245; No similar. 
 felizjueves hoy nueva entrega serie grandes maestros elespectador labelurl labelurl  ; j : 1699. Sim : 0.22927; No similar. 
 rt unisabanaradio padres estudiantes acompanan hora enkrretate veremos pronto unisabana reuniondepa; j : 1700. Sim : 0.5385744; Baja. 
 rt obsdemocracia diadelamujer dicen mujeres calle hacen congreso especial cerosetenta labelurl  ; j : 1701. Sim : 0.19253375; No similar. 
 rt comsabana tercerfiafest stunt escenas accion tomaron tarde plaza san josemaria unisabana labelur; j : 1702. Sim : 0.29868987; No similar. 
 integracion mercado educacionsuperior gobierno necesaria ximena duenas labelurl  ; j : 1703. Sim : 0.40334877; No similar. 
 orgullorosarista gran actuacion representantes taekwondo juegos distritales ascun labelurl labelurl; j : 1704. Sim : 0.38994393; No similar. 
 enhorabuena educaunisabana comprometida colombia labelurl  ; j : 1705. Sim : 0.3441873; No similar. 
 hoy 1220 pm oratorio principal primera misa sufragio gran canciller monsenor javier echevarria  ; j : 1706. Sim : 0.19174579; No similar. 
 edicion 112 eleafitense conozcan primera mujer logra premio biblioteca narrativa colombian labelurl; j : 1707. Sim : 0.26557893; No similar. 
 carolina mora nueva directora posicionamiento universidad andes labelurl labelurl  ; j : 1708. Sim : 0.3462018; No similar. 
 cultura negocios asi presentacion final electiva etiqueta corporativa protocolo internacional label; j : 1709. Sim : 0.45683056; No similar. 
 estudiantes ven participes aprendizaje ven simplemente sucede linda b nilson diadelprofesor  ; j : 1710. Sim : 0.4494799; No similar. 
 coloquio doctoral pobreza desigualdades economicas participa labelurl labelurl  ; j : 1711. Sim : 0.4170878; No similar. 
 unisabana comienza reunion padres familia rector obduliovp labelurl  ; j : 1712. Sim : 0.4753789; No similar. 
 decano gquinter retos comision transformacion educacion medica labelurl labelurl  ; j : 1713. Sim : 0.65584356; Baja. 
 sentimos orgullosos contribuir formacion sigan siendo agentes cambio rector  ; j : 1714. Sim : 0.53348106; Baja. 
 promedio lectura 10 minutos articulos edicion digital urrevista jrestrp mediosdigitalesur  ; j : 1715. Sim : 0.39480826; No similar. 
 jueves 9 marzo esperamos catedra asia ex embajadora indonesia colombia trie edi mul  ; j : 1716. Sim : 0.37325135; No similar. 
 pacto dieron beneficios farc dan ventajas resto ciudadanos rafanietoloaiza lospresidenciables2018  ; j : 1717. Sim : 0.36307043; No similar. 
 vivo siga transmision conversatorio referendo adopcion colombia hoy 900 be labelurl  ; j : 1718. Sim : 0.45838153; No similar. 
 presidente santos participa inauguracion hospital universitario transmision directo labelurl 1200 m; j : 1719. Sim : 0.4657636; No similar. 
 rt derechousabana hoy acompana profesor pablo saavedra argentina maestriaderintl maestriadercon ice; j : 1720. Sim : 0.33208492; No similar. 
 bienvenido unisabana aalloza gestiondeintangibles reputacion colombia ce4reputation listos aprender; j : 1721. Sim : 0.49837115; No similar. 
 pierdas conferencia responsabilidad materia ambiental celebracion labelurl labelurl  ; j : 1722. Sim : 0.25546053; No similar. 
 posconflicto frente justicia gobierno administracion wzcsg nuevos imaginarios colombiafrancia u lab; j : 1723. Sim : 0.40684313; No similar. 
 cienciaydesarrollour acuerdo pensionados puedan tener nueva actividad laboral perder beneficio pens; j : 1724. Sim : 0.39015064; No similar. 
 hoyeneafit presenta libro politicos tecnicos comunidades vision institucionalista urbanismo social ; j : 1725. Sim : 0.6699805; Baja. 
 comunidadun conoces mujeres uncolombia apasionadas misiones espaciales labelurl  ; j : 1726. Sim : 0.2077536; No similar. 
 edicion 111 eafitense podran ver eafit transformo experiencia aprendizaje estudiantes labelurl  ; j : 1727. Sim : 0.54515904; Baja. 
 conoce archivo historico ur guardian patrimonio documental pais labelurl labelurl  ; j : 1728. Sim : 0.38892582; No similar. 
 rt inalde directivo politico asi explica jorgeivangomezo inalde unisabana revistadinero labelurl  ; j : 1729. Sim : 0.3457092; No similar. 
 dagova96 buenas tardes orden necesite podemos ayudar  ; j : 1730. Sim : 0.16768539; No similar. 
 informe ifaunisabana congresodefamilia labelurl  ; j : 1731. Sim : 0.055020817; No similar. 
 pierdas muestra trabajos grado sala u unmedellin exposicionun labelurl labelurl  ; j : 1732. Sim : 0.040827606; No similar. 
 rt inguniandes olvides enviar articulos academicos mas informacion labelurl labelurl  ; j : 1733. Sim : 0.53994757; Baja. 
 aleman idiomas lasabanaabroad labelurl  ; j : 1734. Sim : 0.37242964; No similar. 
 rt camaraoriente eventoscamara queremos contribuir generar economias mas competitivas region andres; j : 1735. Sim : 0.53262407; Baja. 
 mananas gran parte vemos contaminacion emitimos logra salir despues 10 be ca labelurl  ; j : 1736. Sim : 0.32252875; No similar. 
 aqui tomar decision importante decision vida obduliovp da bienvenida papas l labelurl  ; j : 1737. Sim : 0.4247691; No similar. 
 asi vio claustro iniciativa todossomosmujer diainternacionaldelamujer labelurl  ; j : 1738. Sim : 0.30268428; No similar. 
 rt alumnisabana llego dia hoy reuniremos graduados programas administracion eicea encuentrograd  ; j : 1739. Sim : 0.45686233; No similar. 
 vamos extranar sersabanavalelapena deseamos mejor nuevas metas labelurl  ; j : 1740. Sim : 0.28509593; No similar. 
 rt yanethgiha nochedelosmejores reflejo colombia construimos jovenes talentosos sonadores viven pai; j : 1741. Sim : 0.50512975; Baja. 
 eln inclinaria mas caminos mas explicitos participacion comunidades lideres sociales carlos velandi; j : 1742. Sim : 0.6722245; Media. 
 asi transcurre dementescuriosas urosario labelurl  ; j : 1743. Sim : 0.1339316; No similar. 
 rt mauriciocard maria fernanda sanchez santiago neira estudiantes economia 5 6 semestre ejemplos ap; j : 1744. Sim : 0.5878368; Baja. 
 esperamos manana lanzamiento libro politicos tecnicos comunidades capoliticoeafit labelurl  ; j : 1745. Sim : 0.5734403; Baja. 
 consulta agenda encuentro responsabilidad social empresarial urosario labelurl labelurl  ; j : 1746. Sim : 0.28348744; No similar. 
 juan pablo soche representante estudiantes consejo claustro consejo superior labelurl  ; j : 1747. Sim : 0.39847443; No similar. 
 rt cideruniandes conversatorio filosofiaalacalle pensar memoria verdad poder identidad dario sztajn; j : 1748. Sim : 0.2862706; No similar. 
 buenos dias comenzamos semana dedicada nuevas tendencias comunicacion profesores comsabana labelurl; j : 1749. Sim : 0.4537661; No similar. 
 aun tal proceso totalmente atipico mundo parezca carlos velandia gestor paz eln  ; j : 1750. Sim : 0.35601932; No similar. 
 tomaran asuntos pension seguridad social permitiran sector comercial tener mejores iniciativas  ; j : 1751. Sim : 0.43851206; No similar. 
 lectura recomendada responsabilidad internacional agravada colombiano labelurl labelurl  ; j : 1752. Sim : 0.14548008; No similar. 
 eln habria personas sentirian bien si llegan congreso republica carlos velandia  ; j : 1753. Sim : 0.5990385; Baja. 
 vicerrectora urosario stephanie lavaux da bienvenida stand urenfilbo2016 pabellon 3 piso 2 labelurl; j : 1754. Sim : 0.22033273; No similar. 
 rt usingenieria manana encuentro graduados nueva york unisabana alumnisabana labelurl  ; j : 1755. Sim : 0.55575067; Baja. 
 sabias campus 8879 estudiantes adelantando carrera pregrado datos labelurl  ; j : 1756. Sim : 0.41490027; No similar. 
 procedimientoabreviado reduce mitad teoria tiempo proceso nestor humberto martinez labelurl  ; j : 1757. Sim : 0.44617945; No similar. 
 continua ceremonia grado programas posgrado felicitaciones nuevos egresados eafitenses labelurl  ; j : 1758. Sim : 0.4182372; No similar. 
 proximo 28 febrero primer foro regional nuevo procedimiento penal abreviado acusador privado nestor; j : 1759. Sim : 0.30573088; No similar. 
 30 leyes tramitadas cada ano congreso inutiles articulo hernanolano via elespectador labelurl  ; j : 1760. Sim : 0.39937687; No similar. 
 cuales retos economicos sociales pacifico reviva panel pacificoavanza conozcalos labelurl  ; j : 1761. Sim : 0.48255265; No similar. 
 pido favor rede sociales desescalemos caliente mandar senal seria importante f santos  ; j : 1762. Sim : 0.4484972; No similar. 
 interesado trabajo probono descubre mas oportunidades practica labelurl labelurl  ; j : 1763. Sim : 0.32338867; No similar. 
 mateo badillo creo aplicacion gano concurso practica ibm labelurl labelurl  ; j : 1764. Sim : 0.42525598; No similar. 
 pierdas presentacion referente responsabilidad social labelurl labelurl  ; j : 1765. Sim : 0.29224622; No similar. 
 programateun conferencia david sheinkopf tecnologia aplicada cuerpo escenario facultadartes  ; j : 1766. Sim : 0.34842798; No similar. 
 hoy circula edicion especial campus familias futuros estudiantes labelurl  ; j : 1767. Sim : 0.4168862; No similar. 
 rt elespectador gracias conectados debate policiaparalapaz eafit fundacionfescol policiamedellin  ; j : 1768. Sim : 0.237444; No similar. 
 apgguzman segunda parte seminariospapaunisabana cartagena hora abc iglesia  ; j : 1769. Sim : 0.26715097; No similar. 
 ceremonia imposicion simbolos enfermeria comienza nueva etapa estudiantes labelurl  ; j : 1770. Sim : 0.48303467; No similar. 
 universidad lugar lideres futuro aprenden ser agentes cambio maria emilia correa labelurl  ; j : 1771. Sim : 0.60616165; Baja. 
 viceministro relaciones politicas mininterior riveraguillermo pedagogia paz urosario politicaur lab; j : 1772. Sim : 0.48012948; No similar. 
 hoy da inicio evento narrativas pueblerinas realizara jardin conozcan programacion labelurl  ; j : 1773. Sim : 0.26923376; No similar. 
 politica salud seguridad proponemos tener campus seguro saludable comunidad universitari labelurl  ; j : 1774. Sim : 0.43555433; No similar. 
 musica champeta graduo andes labelurl labelurl  ; j : 1775. Sim : 0.4158005; No similar. 
 hoyenelrosario conferencia crisis politica economica social venezuela labelurl politicaur labelurl ; j : 1776. Sim : 0.533375; Baja. 
 carlos hernando forero director ejecutivo ascun1 encuentro nacional comunicadores labelurl  ; j : 1777. Sim : 0.46771443; No similar. 
 plazo inscribirte manana buscamos voluntarios visita papa direccioncentralestudian labelurl  ; j : 1778. Sim : 0.38746518; No similar. 
 rt unisabanaradio unisabana toma foro universidadyempresa labelurl  ; j : 1779. Sim : 0.2874062; No similar. 
 rt swedenincol inversion empresas privadas ayudara transformacion pais modelo negocio mas innovador; j : 1780. Sim : 0.4845676; No similar. 
 noticiaun rosa ventorum nominado premios india catalina orgulloun indiapremiostv unmedellin labelur; j : 1781. Sim : 0.20879641; No similar. 
 mujeres educacion paz desarrollo sera tema central catedra unesco equidad genero labelurl  ; j : 1782. Sim : 0.64443874; Baja. 
 rt opusdeicolombia 14 junio cumpleanos mons javier echevarria unisabana labelurl  ; j : 1783. Sim : 0.34670484; No similar. 
 topic viaespectadorblogs labelurl jgorthos clinunisabana  ; j : 1784. Sim : 0.1647448; No similar. 
 rt educaunisabana conferencia doctor john elliott investigacion accion educacion unisabana labelurl; j : 1785. Sim : 0.6495148; Baja. 
 hoyeneafit 600 pm catedra empresarial alsec innovacion alimenta inscripciones labelurl  ; j : 1786. Sim : 0.4713379; No similar. 
 rt telemedellin hoy eafit sera hoy escenario presentar parihueliando vos esperamos 400pm natyroldan; j : 1787. Sim : 0.16110182; No similar. 
 impacto institucional acuerdos profesor andresmolanor hablemosdepazur labelurl  ; j : 1788. Sim : 0.24595691; No similar. 
 situacion comunidades indigenas colombia dialogomayortv labelurl labelurl  ; j : 1789. Sim : 0.5373492; Baja. 
 f santos c velandia dice hice ayer mande decir quiero hablemos puede haber mezquindad  ; j : 1790. Sim : 0.23908405; No similar. 
 mark burry arquitecto cuenta terminar obra gaudi sagrada familia labelurl labelurl  ; j : 1791. Sim : 0.25421095; No similar. 
 comunidadun hoy sesion cierre catedra sesquicentenarioun premio nobel dr bill phillips labelurl  ; j : 1792. Sim : 0.54133964; Baja. 
 rt comsabana noticiascomsabana apenas queda par dias ocurra cambio considerable unisabana comsabana; j : 1793. Sim : 0.10938792; No similar. 
 estudio profesor eafitense publicado enciclopedia oxford investigacion ciencias clima labelurl  ; j : 1794. Sim : 0.44113964; No similar. 
 inverlink cara futuro pais labelurl labelurl  ; j : 1795. Sim : 0.38106033; No similar. 
 orgullosos cpoliticasus obtuvo segundo lugar programas ciencias politicas pais labelurl  ; j : 1796. Sim : 0.55399; Baja. 
 rt nyenrodeptmsc nyenrode present op uniandes in bogota labelurl  ; j : 1797. Sim : 0.24942465; No similar. 
 investigadores eafitenses estan invitados conocer herramienta buscar financiacion proyectos labelur; j : 1798. Sim : 0.4083644; No similar. 
 rosario mejores universidades colombianas investigacion cientifica labelurl elespectador  ; j : 1799. Sim : 0.59481484; Baja. 
 comprometidos pazun trabajo enfoca dias labelurl  ; j : 1800. Sim : 0.19831504; No similar. 
 rt unisabanaradio conectados unisabana radio mediakom cronicas reportajes radiales estudiantes labe; j : 1801. Sim : 0.41626853; No similar. 
 seguridad juridica ser objetivo ineludible acuerdo fiscal nestor humberto martinez fiscaliacol lapa; j : 1802. Sim : 0.58693844; Baja. 
 rt jrestrp editorial urosarionews lanza feria 5 68 nuevos libros ultimo ano compromiso investigacio; j : 1803. Sim : 0.45403212; No similar. 
 jcdiazbohorquez habla momento familia redessociales internet congresodefamilia labelurl  ; j : 1804. Sim : 0.18518998; No similar. 
 juntamos institucionalidad ciudadania damos golpe fuerte criminalidad ficogutierrez labelurl  ; j : 1805. Sim : 0.38580957; No similar. 
 preguntas balance social vigencia 2016 uncolombia aqui puedes hacer launcuenta labelurl  ; j : 1806. Sim : 0.34611446; No similar. 
 espera dialogos eln opinion hernanolano via tiempo labelurl  ; j : 1807. Sim : 0.3966995; No similar. 
 rt cementosargos grupoargos ciencia vista integracion campus sostenibilidad vitrina posibilidades u; j : 1808. Sim : 0.46298403; No similar. 
 consulta programacion ii simposio promocion condicion fisica urosario labelurl labelurl  ; j : 1809. Sim : 0.55309063; Baja. 
 espiritu acuerdo capta corazon emociones solo razon afergussonb  ; j : 1810. Sim : 0.41554153; No similar. 
 historia escrita realidades editorialeafit  ; j : 1811. Sim : 0.21564949; No similar. 
 eafit iniciara socializacion dinamizacion pymes 10 agosto auditorio 38 101 labelurl  ; j : 1812. Sim : 0.3942723; No similar. 
 10 habitos deberias adoptar tener vida mas feliz conocelos labelurl labelurl  ; j : 1813. Sim : 0.3932961; No similar. 
 rt inguniandes cuales ideas nuevos profesores investigadores conocelas 15 dic eeii2016 labelurl  ; j : 1814. Sim : 0.29199284; No similar. 
 papa serpilopaga hija estudia derechousabana segunda comenzara medicinasabana gracias labelurl  ; j : 1815. Sim : 0.108471364; No similar. 
 punto iniciar conversatorio seduccion excesos futbol rosario labelurl  ; j : 1816. Sim : 0.29010302; No similar. 
 rt inalde empresarios estan realizando analisis estrategico toma decisiones jorgeivangomezo labelur; j : 1817. Sim : 0.38125494; No similar. 
 semana especial abogados politologos derechousabana cpoliticasus labelurl labelurl  ; j : 1818. Sim : 0.25422105; No similar. 
 incunables biblioteca antigua urosario repetitiones domini joannis calderini labelurl labelurl  ; j : 1819. Sim : 0.14308736; No similar. 
 vinculados asunto ver legitimidad sostenibilidad acordado carlosholmestru beneficiosdelapaz  ; j : 1820. Sim : 0.18218285; No similar. 
 lunes bueno comenzar semana saludando equipo unisabanaradio diamundialdelaradio labelurl  ; j : 1821. Sim : 0.076762594; No similar. 
 tres estudiantes uniandinos medicina mejores saber pro pais labelurl labelurl  ; j : 1822. Sim : 0.5008044; Baja. 
 tener control frente problematicas sociales ficogutierrez medcomovamos labelurl  ; j : 1823. Sim : 0.39842886; No similar. 
 ministro justicia enriquegilbgil interviene foro ticsanticorrupcion urosarionews labelurl  ; j : 1824. Sim : 0.11988276; No similar. 
 rt bienestarsabana cierra semestre cero estres semana finales invitamos poner practica tip tomar  ; j : 1825. Sim : 0.15578197; No similar. 
 persona trabajado temas voy dedicar tender puentes francisco santos exvicepresidente  ; j : 1826. Sim : 0.39233363; No similar. 
 rt facisouniandes comienza diapaiz desafios eticos politicos metodologicos trabajo psicosocial acom; j : 1827. Sim : 0.48918608; No similar. 
 gracias eafit oportunidad ciudad nuevos formatos necesitan espacios julio gaviria comision filmica ; j : 1828. Sim : 0.46661383; No similar. 
 rt ifaunisabana tecnologia quite paz casa pautas seguro tic congreso familia labelurl  ; j : 1829. Sim : 0.34444386; No similar. 
 comision tecnica miembros gobierno representantes ruta gran pacto nacional aordonezm lapazesposible; j : 1830. Sim : 0.40430441; No similar. 
 television infancia ifaunisabana jcdiazbohorquez labelurl  ; j : 1831. Sim : 0.24888949; No similar. 
 momento vivo experienciaeafitlive pregrado ingenieria diseno producto labelurl  ; j : 1832. Sim : 0.45906946; No similar. 
 uncolombia solidariza estudiantes mocoa resultado perjudicados tragedia labelurl  ; j : 1833. Sim : 0.29563317; No similar. 
 preguntas balance social uncolombia envialas aqui labelurl launcuenta  ; j : 1834. Sim : 0.3771374; No similar. 
 preguntas balance social uncolombia hazlas aqui labelurl launcuenta labelurl  ; j : 1835. Sim : 0.34662148; No similar. 
 aprovecha tiempos libres clases decide futuro educacion completa encuesta labelurl miplandecenal  ; j : 1836. Sim : 0.31161693; No similar. 
 interviene general edoherrerab equipo negociador gobierno conversaciones eln beneficiosdelapaz labe; j : 1837. Sim : 0.20557863; No similar. 
 fotogaleria asi avanzan trabajos adecuacion unbogota labelurl unimedios labelurl  ; j : 1838. Sim : 0.3628232; No similar. 
 izquierda latinoamericana crisis reflexion turbulencia politica region labelurl labelurl  ; j : 1839. Sim : 0.4672787; No similar. 
 viste tercer capitulo dialogomayortv revivie mejores momentos labelurl labelurl  ; j : 1840. Sim : 0.21397224; No similar. 
 rt congresovisible dientes reforma rural integral atacar pobreza labelurl labelurl  ; j : 1841. Sim : 0.27416903; No similar. 
 urosario expertos analizan situacion cambio climatico marco politicas regimen juridico naciona labe; j : 1842. Sim : 0.6248371; Baja. 
 ven descubre tesoros archivo historico labelurl labelurl  ; j : 1843. Sim : 0.20706986; No similar. 
 realizaste evaluacion profesores descubre mas oportunidad labelurl labelurl  ; j : 1844. Sim : 0.5157541; Baja. 
 movilidad apalancador transformacion ciudad debe ser entendida instrumento equidad labelurl  ; j : 1845. Sim : 0.3642557; No similar. 
 presidente juanmansantos dicho van escuchar presenten acuerdos fiscal nestor h martinez lapazesposi; j : 1846. Sim : 0.3622215; No similar. 
 mensaje papa francisco cuaresma 2017 labelurl  ; j : 1847. Sim : 0.39412877; No similar. 
 lanzamiento mediosdigitalesur mejor periodico nova et vetera tambien web labelurl labelurl  ; j : 1848. Sim : 0.3246828; No similar. 
 lea hoy elcolombiano sempegua rezaron escuela flotara labelurl  ; j : 1849. Sim : 0.17517495; No similar. 
 articulos profesores teoria control convencionalidad profesor hernanolano scopus labelurl  ; j : 1850. Sim : 0.5401213; Baja. 
 rt hernanolano jueves 900 pm unisabanaradio historiavoces unisabana labelurl  ; j : 1851. Sim : 0.16318135; No similar. 
 expresidente alvaro uribe velez querra salvar acuerdo hecho enemigos querria lanzarles cable c vela; j : 1852. Sim : 0.45375103; No similar. 
 acerca emprender muestra estudiantes practica emprenderismo esperamos proximo 19 julio labelurl  ; j : 1853. Sim : 0.31319797; No similar. 
 rt areametropol revive emision dialogosmetropolitanos mediteenelconsumo eafit epmestamosahi telemed; j : 1854. Sim : 0.24591772; No similar. 
 obduliovp padres familia estan hoy encuentro excelencia innovacion tecnologia labelurl  ; j : 1855. Sim : 0.5398444; Baja. 
 comienza semestre 4 electivas instituto familia ifaunisabana labelurl  ; j : 1856. Sim : 0.21079788; No similar. 
 retos desafios beneficios jurisdiccion especial paz comparte preguntas hablemosdepazur labelurl  ; j : 1857. Sim : 0.30721176; No similar. 
 falta informacion incide toma decision aprendizaje andreschiappe tedxunisabana eltiempo labelurl  ; j : 1858. Sim : 0.3169807; No similar. 
 articulo unperiodico turismo proyectos inmobiliarios amenazan centros historicos labelurl via label; j : 1859. Sim : 0.45356366; No similar. 
 si rebelion farc ceso va pasar operadores justicia fiscal nestor humberto martinez lapazesposible  ; j : 1860. Sim : 0.57089466; Baja. 
 dia andes detuvo pensar sonar paz labelurl labelurl  ; j : 1861. Sim : 0.32653904; No similar. 
 rt cideruniandes ix seminario internacional investigacion urbanismo bogota barcelona mas informacio; j : 1862. Sim : 0.56027174; Baja. 
 programa vocesrcn trasmitira vivo urosarionews toda colombia  ; j : 1863. Sim : 0.32870498; No similar. 
 macartizaron justicia paz triste quedaron aprendizajes pasaron cosas interesantes francisco santos ; j : 1864. Sim : 0.40482455; No similar. 
 comunidadun sabias proyecto estudiante cambio vida nino launtransformavidas labelurl  ; j : 1865. Sim : 0.4555756; No similar. 
 rt economiauandes interviene juan camilo cardenas decano facultad economia uniandes ensenanza econo; j : 1866. Sim : 0.57861793; Baja. 
 cuales claves emprendimiento exitoso tip mitos aspectos tener cuenta labelurl  ; j : 1867. Sim : 0.19974114; No similar. 
 manana eafit pierdan lanzamiento libro nuevos asentamientos informales urbanista david gouverne lab; j : 1868. Sim : 0.49775392; No similar. 
 ingesta corto estudiantes comsabana participando smart filmsla votacion cierra 600 pm labelurl  ; j : 1869. Sim : 0.35629228; No similar. 
 sabemos vale pena formar maestros conozcan nueva facultad cifeuniandes labelurl labelurl  ; j : 1870. Sim : 0.32561255; No similar. 
 rt oaduniandes ayeryhoy carrera yarumal figura mapa levantado 1849 agustin codazzi actualmente call; j : 1871. Sim : 0.342927; No similar. 
 partidario tercera via mercado posible necesario juanmansantos labelurl  ; j : 1872. Sim : 0.091861784; No similar. 
 actividad busca promover compromiso civico jovenes participa labelurl labelurl  ; j : 1873. Sim : 0.36932936; No similar. 
 rt dialogomayortv significado 100 anos diplomacia indigena colombia comunidadindigena canalunoco la; j : 1874. Sim : 0.47261176; No similar. 
 rt comsabana esperamos mediakom conozcan mejores trabajos alumnos comsabana jueves 24nov  ; j : 1875. Sim : 0.18215929; No similar. 
 felicito gestion ser ejemplo inclusion social cultura universidades pais labelurl  ; j : 1876. Sim : 0.72308165; Media. 
 humanidades narrativas digitales jaime humberto borja uniandes mediosdigitalesur  ; j : 1877. Sim : 0.4066604; No similar. 
 asi desarrolla 5ta edicion dia innovacion  ; j : 1878. Sim : 0.5227991; Baja. 
 rt educaunisabana ven visitar train station opencampus2017 vive experiencia estilo viejo oeste unis; j : 1879. Sim : 0.23740263; No similar. 
 fortalece capacidades profesionales area educacion continua facultad ciencias labelurl  ; j : 1880. Sim : 0.5674209; Baja. 
 rt cgpatarroyo conferencia virginia bouvier mujer genero procesos paz semana ciencias humanas socia; j : 1881. Sim : 0.45341286; No similar. 
 juicio expertos colombia 7 mundo potencialidad alimentaria humberto calle jefe equipopazgob benefic; j : 1882. Sim : 0.4863197; No similar. 
 ayudar personas discapacitadas movilizarse largo sedes uncolombia bienestar labelurl  ; j : 1883. Sim : 0.27049607; No similar. 
 noticiaun naciones unidas firman acuerdo gestion energetica industria onudicolombia labelurl  ; j : 1884. Sim : 0.43390018; No similar. 
 rt comsabana decana apgguzman comparte padres estudiantes admitidos aspectos mas importantes 2 prog; j : 1885. Sim : 0.37865883; No similar. 
 felicitaciones grado conocen comprometen u participen labelurl labelurl  ; j : 1886. Sim : 0.18744534; No similar. 
 rt cementosargos juan esteban calle habla retos exportacion internacionalizacion foro organizado ea; j : 1887. Sim : 0.5065928; Baja. 
 comunidadun recuerda puedes enviarnos preguntas utilizando ht launcuenta balance social 2015 labelu; j : 1888. Sim : 0.25318143; No similar. 
 nuevas perspectivas propiedad intelectual arte contemporaneo labelurl labelurl  ; j : 1889. Sim : 0.30242762; No similar. 
 hoyeneafit esperamos encuentro crear cultura violencia medellin noviolenciaton labelurl  ; j : 1890. Sim : 0.4277903; No similar. 
 eln dice queremos casa carro beca acuerdo politico habra iniciativa favorabilidad politica c veland; j : 1891. Sim : 0.53450775; Baja. 
 invitamos conocer beneficios dejar carro casa sosporelaire labelurl  ; j : 1892. Sim : 0.27745926; No similar. 
 disfruta mejor cultura centro historico bogota labelurl labelurl  ; j : 1893. Sim : 0.42181918; No similar. 
 papa invita ser parte cambio juan nicolas cortes estudiante derechousabana voluntariosunisabana lab; j : 1894. Sim : 0.45607257; No similar. 
 isacio serna estudiante medicinasabana serpilopaga logra beca martin luther king jr fellowship prog; j : 1895. Sim : 0.42398742; No similar. 
 serpilopaga primera version habia 33 universidades segunda 39 tercera seran 44 labelurl  ; j : 1896. Sim : 0.31198806; No similar. 
 futbol samba lepra disputaron final vi torneo futbol alumnisabana labelurl labelurl  ; j : 1897. Sim : 0.14778882; No similar. 
 paz colombia si pensamos ninos columna profesor jeffergm educaunisabana via revistasemana labelurl ; j : 1898. Sim : 0.58005285; Baja. 
 aqui alternativa diferente convocar asamblea nacional constituyente aordonezm lospresidenciables201; j : 1899. Sim : 0.25029537; No similar. 
 descubre participar convocatoria beca italiano societa dante alighieri labelurl labelurl  ; j : 1900. Sim : 0.21657227; No similar. 
 hoy educaunisabana representantes 18 facultades educacion reunion asociacion colombiana fac labelur; j : 1901. Sim : 0.5965838; Baja. 
 rt serpilopaga pilos semana llena buena energia afrontar compromisos academicos personales p  ; j : 1902. Sim : 0.4610251; No similar. 
 francisco santos debate asistentes evento transmision labelurl  ; j : 1903. Sim : 0.523231; Baja. 
 buenos dias campus recibe hoy familias futuros estudiantes bienvenidos  ; j : 1904. Sim : 0.40447357; No similar. 
 rt ausechea consiliario alberto fergusson sofa escuela administracion admonurosario urosarionews la; j : 1905. Sim : 0.27575678; No similar. 
 rt craiur asi vive experiencia crai haz parte tambien viveelcrai consejoech urosarionews urosariora; j : 1906. Sim : 0.27132252; No similar. 
 rt maestriacomdgt maestriacomdgt presencial componente virtual do rutas formacion profundizacion in; j : 1907. Sim : 0.38438427; No similar. 
 poder ideas asi vivio filosofia primer dia opencampus2017 labelurl  ; j : 1908. Sim : 0.5686805; Baja. 
 nicolas martinez graduado medicinasabana gano beca investigacion hemopatias via actasanitaria label; j : 1909. Sim : 0.52349937; Baja. 
 fondo dorarothlisberger da becas estudiantes facultad ciencias sociales solidaridaduniandes labelur; j : 1910. Sim : 0.4656499; No similar. 
 rt educaunisabana representantes 18 facultades educacion inicia reunion asociacion colombiana facul; j : 1911. Sim : 0.6268879; Baja. 
 rt corpovisionario hora eafit inicia conferencia culturaciudadana motor transformacion social cargo; j : 1912. Sim : 0.28520414; No similar. 
