Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia estudiantes mas social innovacion ser investigacion profesores 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.34114444; No similar. 
 asi vio claustro iniciativa todossomosmujer diainternacionaldelamujer labelurl  ; j : 1738. Sim : 0.30070707; No similar. 
 rt alumnisabana llego dia hoy reuniremos graduados programas administracion eicea encuentrograd  ; j : 1739. Sim : 0.46096492; No similar. 
 vamos extranar sersabanavalelapena deseamos mejor nuevas metas labelurl  ; j : 1740. Sim : 0.26357135; No similar. 
 rt yanethgiha nochedelosmejores reflejo colombia construimos jovenes talentosos sonadores viven pai; j : 1741. Sim : 0.46697167; No similar. 
 eln inclinaria mas caminos mas explicitos participacion comunidades lideres sociales carlos velandi; j : 1742. Sim : 0.6399519; Baja. 
 asi transcurre dementescuriosas urosario labelurl  ; j : 1743. Sim : 0.08364464; No similar. 
 rt mauriciocard maria fernanda sanchez santiago neira estudiantes economia 5 6 semestre ejemplos ap; j : 1744. Sim : 0.49883646; No similar. 
 esperamos manana lanzamiento libro politicos tecnicos comunidades capoliticoeafit labelurl  ; j : 1745. Sim : 0.55547464; Baja. 
 consulta agenda encuentro responsabilidad social empresarial urosario labelurl labelurl  ; j : 1746. Sim : 0.3189055; No similar. 
 juan pablo soche representante estudiantes consejo claustro consejo superior labelurl  ; j : 1747. Sim : 0.32716057; No similar. 
 rt cideruniandes conversatorio filosofiaalacalle pensar memoria verdad poder identidad dario sztajn; j : 1748. Sim : 0.23493865; No similar. 
 buenos dias comenzamos semana dedicada nuevas tendencias comunicacion profesores comsabana labelurl; j : 1749. Sim : 0.47261748; No similar. 
 aun tal proceso totalmente atipico mundo parezca carlos velandia gestor paz eln  ; j : 1750. Sim : 0.2914484; No similar. 
 tomaran asuntos pension seguridad social permitiran sector comercial tener mejores iniciativas  ; j : 1751. Sim : 0.4928734; No similar. 
 lectura recomendada responsabilidad internacional agravada colombiano labelurl labelurl  ; j : 1752. Sim : 0.18233715; No similar. 
 eln habria personas sentirian bien si llegan congreso republica carlos velandia  ; j : 1753. Sim : 0.5541805; Baja. 
 vicerrectora urosario stephanie lavaux da bienvenida stand urenfilbo2016 pabellon 3 piso 2 labelurl; j : 1754. Sim : 0.2139134; No similar. 
 rt usingenieria manana encuentro graduados nueva york unisabana alumnisabana labelurl  ; j : 1755. Sim : 0.54834354; Baja. 
 sabias campus 8879 estudiantes adelantando carrera pregrado datos labelurl  ; j : 1756. Sim : 0.4793132; No similar. 
 procedimientoabreviado reduce mitad teoria tiempo proceso nestor humberto martinez labelurl  ; j : 1757. Sim : 0.3023632; No similar. 
 continua ceremonia grado programas posgrado felicitaciones nuevos egresados eafitenses labelurl  ; j : 1758. Sim : 0.4749421; No similar. 
 proximo 28 febrero primer foro regional nuevo procedimiento penal abreviado acusador privado nestor; j : 1759. Sim : 0.34603548; No similar. 
 30 leyes tramitadas cada ano congreso inutiles articulo hernanolano via elespectador labelurl  ; j : 1760. Sim : 0.36943403; No similar. 
 cuales retos economicos sociales pacifico reviva panel pacificoavanza conozcalos labelurl  ; j : 1761. Sim : 0.5178162; Baja. 
 pido favor rede sociales desescalemos caliente mandar senal seria importante f santos  ; j : 1762. Sim : 0.3937128; No similar. 
 interesado trabajo probono descubre mas oportunidades practica labelurl labelurl  ; j : 1763. Sim : 0.329336; No similar. 
 mateo badillo creo aplicacion gano concurso practica ibm labelurl labelurl  ; j : 1764. Sim : 0.3674016; No similar. 
 pierdas presentacion referente responsabilidad social labelurl labelurl  ; j : 1765. Sim : 0.33076313; No similar. 
 programateun conferencia david sheinkopf tecnologia aplicada cuerpo escenario facultadartes  ; j : 1766. Sim : 0.33789384; No similar. 
 hoy circula edicion especial campus familias futuros estudiantes labelurl  ; j : 1767. Sim : 0.4914115; No similar. 
 rt elespectador gracias conectados debate policiaparalapaz eafit fundacionfescol policiamedellin  ; j : 1768. Sim : 0.1915351; No similar. 
 apgguzman segunda parte seminariospapaunisabana cartagena hora abc iglesia  ; j : 1769. Sim : 0.14979069; No similar. 
 ceremonia imposicion simbolos enfermeria comienza nueva etapa estudiantes labelurl  ; j : 1770. Sim : 0.45799616; No similar. 
 universidad lugar lideres futuro aprenden ser agentes cambio maria emilia correa labelurl  ; j : 1771. Sim : 0.5077755; Baja. 
 viceministro relaciones politicas mininterior riveraguillermo pedagogia paz urosario politicaur lab; j : 1772. Sim : 0.4636353; No similar. 
 hoy da inicio evento narrativas pueblerinas realizara jardin conozcan programacion labelurl  ; j : 1773. Sim : 0.2720973; No similar. 
 politica salud seguridad proponemos tener campus seguro saludable comunidad universitari labelurl  ; j : 1774. Sim : 0.4445512; No similar. 
 musica champeta graduo andes labelurl labelurl  ; j : 1775. Sim : 0.3737814; No similar. 
 hoyenelrosario conferencia crisis politica economica social venezuela labelurl politicaur labelurl ; j : 1776. Sim : 0.54381573; Baja. 
 carlos hernando forero director ejecutivo ascun1 encuentro nacional comunicadores labelurl  ; j : 1777. Sim : 0.41901514; No similar. 
 plazo inscribirte manana buscamos voluntarios visita papa direccioncentralestudian labelurl  ; j : 1778. Sim : 0.34613213; No similar. 
 rt unisabanaradio unisabana toma foro universidadyempresa labelurl  ; j : 1779. Sim : 0.30456576; No similar. 
 rt swedenincol inversion empresas privadas ayudara transformacion pais modelo negocio mas innovador; j : 1780. Sim : 0.53275067; Baja. 
 noticiaun rosa ventorum nominado premios india catalina orgulloun indiapremiostv unmedellin labelur; j : 1781. Sim : 0.16989124; No similar. 
 mujeres educacion paz desarrollo sera tema central catedra unesco equidad genero labelurl  ; j : 1782. Sim : 0.6043702; Baja. 
 rt opusdeicolombia 14 junio cumpleanos mons javier echevarria unisabana labelurl  ; j : 1783. Sim : 0.27753526; No similar. 
 topic viaespectadorblogs labelurl jgorthos clinunisabana  ; j : 1784. Sim : 0.13752507; No similar. 
 rt educaunisabana conferencia doctor john elliott investigacion accion educacion unisabana labelurl; j : 1785. Sim : 0.6097943; Baja. 
 hoyeneafit 600 pm catedra empresarial alsec innovacion alimenta inscripciones labelurl  ; j : 1786. Sim : 0.47835124; No similar. 
 rt telemedellin hoy eafit sera hoy escenario presentar parihueliando vos esperamos 400pm natyroldan; j : 1787. Sim : 0.1894597; No similar. 
 impacto institucional acuerdos profesor andresmolanor hablemosdepazur labelurl  ; j : 1788. Sim : 0.29533276; No similar. 
 situacion comunidades indigenas colombia dialogomayortv labelurl labelurl  ; j : 1789. Sim : 0.5098866; Baja. 
 f santos c velandia dice hice ayer mande decir quiero hablemos puede haber mezquindad  ; j : 1790. Sim : 0.1314342; No similar. 
 mark burry arquitecto cuenta terminar obra gaudi sagrada familia labelurl labelurl  ; j : 1791. Sim : 0.17826042; No similar. 
 comunidadun hoy sesion cierre catedra sesquicentenarioun premio nobel dr bill phillips labelurl  ; j : 1792. Sim : 0.45551622; No similar. 
 rt comsabana noticiascomsabana apenas queda par dias ocurra cambio considerable unisabana comsabana; j : 1793. Sim : 0.110640906; No similar. 
 estudio profesor eafitense publicado enciclopedia oxford investigacion ciencias clima labelurl  ; j : 1794. Sim : 0.44642296; No similar. 
 inverlink cara futuro pais labelurl labelurl  ; j : 1795. Sim : 0.36849096; No similar. 
 orgullosos cpoliticasus obtuvo segundo lugar programas ciencias politicas pais labelurl  ; j : 1796. Sim : 0.5382376; Baja. 
 rt nyenrodeptmsc nyenrode present op uniandes in bogota labelurl  ; j : 1797. Sim : 0.20059744; No similar. 
 investigadores eafitenses estan invitados conocer herramienta buscar financiacion proyectos labelur; j : 1798. Sim : 0.45390576; No similar. 
 rosario mejores universidades colombianas investigacion cientifica labelurl elespectador  ; j : 1799. Sim : 0.5876787; Baja. 
 comprometidos pazun trabajo enfoca dias labelurl  ; j : 1800. Sim : 0.19038957; No similar. 
 rt unisabanaradio conectados unisabana radio mediakom cronicas reportajes radiales estudiantes labe; j : 1801. Sim : 0.44925264; No similar. 
 seguridad juridica ser objetivo ineludible acuerdo fiscal nestor humberto martinez fiscaliacol lapa; j : 1802. Sim : 0.49935618; No similar. 
 rt jrestrp editorial urosarionews lanza feria 5 68 nuevos libros ultimo ano compromiso investigacio; j : 1803. Sim : 0.4755124; No similar. 
 jcdiazbohorquez habla momento familia redessociales internet congresodefamilia labelurl  ; j : 1804. Sim : 0.17954253; No similar. 
 juntamos institucionalidad ciudadania damos golpe fuerte criminalidad ficogutierrez labelurl  ; j : 1805. Sim : 0.374188; No similar. 
 preguntas balance social vigencia 2016 uncolombia aqui puedes hacer launcuenta labelurl  ; j : 1806. Sim : 0.3499739; No similar. 
 espera dialogos eln opinion hernanolano via tiempo labelurl  ; j : 1807. Sim : 0.3084235; No similar. 
 rt cementosargos grupoargos ciencia vista integracion campus sostenibilidad vitrina posibilidades u; j : 1808. Sim : 0.4653833; No similar. 
 consulta programacion ii simposio promocion condicion fisica urosario labelurl labelurl  ; j : 1809. Sim : 0.50982773; Baja. 
 espiritu acuerdo capta corazon emociones solo razon afergussonb  ; j : 1810. Sim : 0.3322463; No similar. 
 historia escrita realidades editorialeafit  ; j : 1811. Sim : 0.210227; No similar. 
 eafit iniciara socializacion dinamizacion pymes 10 agosto auditorio 38 101 labelurl  ; j : 1812. Sim : 0.40929857; No similar. 
 10 habitos deberias adoptar tener vida mas feliz conocelos labelurl labelurl  ; j : 1813. Sim : 0.40068847; No similar. 
 rt inguniandes cuales ideas nuevos profesores investigadores conocelas 15 dic eeii2016 labelurl  ; j : 1814. Sim : 0.36100248; No similar. 
 papa serpilopaga hija estudia derechousabana segunda comenzara medicinasabana gracias labelurl  ; j : 1815. Sim : 0.06380873; No similar. 
 punto iniciar conversatorio seduccion excesos futbol rosario labelurl  ; j : 1816. Sim : 0.22122358; No similar. 
 rt inalde empresarios estan realizando analisis estrategico toma decisiones jorgeivangomezo labelur; j : 1817. Sim : 0.3987177; No similar. 
 semana especial abogados politologos derechousabana cpoliticasus labelurl labelurl  ; j : 1818. Sim : 0.25951722; No similar. 
 incunables biblioteca antigua urosario repetitiones domini joannis calderini labelurl labelurl  ; j : 1819. Sim : 0.118394546; No similar. 
 vinculados asunto ver legitimidad sostenibilidad acordado carlosholmestru beneficiosdelapaz  ; j : 1820. Sim : 0.18690065; No similar. 
 lunes bueno comenzar semana saludando equipo unisabanaradio diamundialdelaradio labelurl  ; j : 1821. Sim : 0.05235191; No similar. 
 tres estudiantes uniandinos medicina mejores saber pro pais labelurl labelurl  ; j : 1822. Sim : 0.50702775; Baja. 
 tener control frente problematicas sociales ficogutierrez medcomovamos labelurl  ; j : 1823. Sim : 0.4314532; No similar. 
 ministro justicia enriquegilbgil interviene foro ticsanticorrupcion urosarionews labelurl  ; j : 1824. Sim : 0.14556657; No similar. 
 rt bienestarsabana cierra semestre cero estres semana finales invitamos poner practica tip tomar  ; j : 1825. Sim : 0.14853215; No similar. 
 persona trabajado temas voy dedicar tender puentes francisco santos exvicepresidente  ; j : 1826. Sim : 0.28451997; No similar. 
 rt facisouniandes comienza diapaiz desafios eticos politicos metodologicos trabajo psicosocial acom; j : 1827. Sim : 0.53026444; Baja. 
 gracias eafit oportunidad ciudad nuevos formatos necesitan espacios julio gaviria comision filmica ; j : 1828. Sim : 0.41894817; No similar. 
 rt ifaunisabana tecnologia quite paz casa pautas seguro tic congreso familia labelurl  ; j : 1829. Sim : 0.30920872; No similar. 
 comision tecnica miembros gobierno representantes ruta gran pacto nacional aordonezm lapazesposible; j : 1830. Sim : 0.396461; No similar. 
 television infancia ifaunisabana jcdiazbohorquez labelurl  ; j : 1831. Sim : 0.2801121; No similar. 
 momento vivo experienciaeafitlive pregrado ingenieria diseno producto labelurl  ; j : 1832. Sim : 0.47210142; No similar. 
 uncolombia solidariza estudiantes mocoa resultado perjudicados tragedia labelurl  ; j : 1833. Sim : 0.31043705; No similar. 
 preguntas balance social uncolombia envialas aqui labelurl launcuenta  ; j : 1834. Sim : 0.38680694; No similar. 
 preguntas balance social uncolombia hazlas aqui labelurl launcuenta labelurl  ; j : 1835. Sim : 0.33656132; No similar. 
 aprovecha tiempos libres clases decide futuro educacion completa encuesta labelurl miplandecenal  ; j : 1836. Sim : 0.27418396; No similar. 
 interviene general edoherrerab equipo negociador gobierno conversaciones eln beneficiosdelapaz labe; j : 1837. Sim : 0.21559751; No similar. 
 fotogaleria asi avanzan trabajos adecuacion unbogota labelurl unimedios labelurl  ; j : 1838. Sim : 0.32201886; No similar. 
 izquierda latinoamericana crisis reflexion turbulencia politica region labelurl labelurl  ; j : 1839. Sim : 0.46205077; No similar. 
 viste tercer capitulo dialogomayortv revivie mejores momentos labelurl labelurl  ; j : 1840. Sim : 0.21057715; No similar. 
 rt congresovisible dientes reforma rural integral atacar pobreza labelurl labelurl  ; j : 1841. Sim : 0.2920456; No similar. 
 urosario expertos analizan situacion cambio climatico marco politicas regimen juridico naciona labe; j : 1842. Sim : 0.5661172; Baja. 
 ven descubre tesoros archivo historico labelurl labelurl  ; j : 1843. Sim : 0.20165345; No similar. 
 realizaste evaluacion profesores descubre mas oportunidad labelurl labelurl  ; j : 1844. Sim : 0.5353486; Baja. 
 movilidad apalancador transformacion ciudad debe ser entendida instrumento equidad labelurl  ; j : 1845. Sim : 0.343031; No similar. 
 presidente juanmansantos dicho van escuchar presenten acuerdos fiscal nestor h martinez lapazesposi; j : 1846. Sim : 0.31173474; No similar. 
 mensaje papa francisco cuaresma 2017 labelurl  ; j : 1847. Sim : 0.21881822; No similar. 
 lanzamiento mediosdigitalesur mejor periodico nova et vetera tambien web labelurl labelurl  ; j : 1848. Sim : 0.33386925; No similar. 
 lea hoy elcolombiano sempegua rezaron escuela flotara labelurl  ; j : 1849. Sim : 0.14494874; No similar. 
 articulos profesores teoria control convencionalidad profesor hernanolano scopus labelurl  ; j : 1850. Sim : 0.48689833; No similar. 
 rt hernanolano jueves 900 pm unisabanaradio historiavoces unisabana labelurl  ; j : 1851. Sim : 0.15369259; No similar. 
 expresidente alvaro uribe velez querra salvar acuerdo hecho enemigos querria lanzarles cable c vela; j : 1852. Sim : 0.33313626; No similar. 
 acerca emprender muestra estudiantes practica emprenderismo esperamos proximo 19 julio labelurl  ; j : 1853. Sim : 0.3595427; No similar. 
 rt areametropol revive emision dialogosmetropolitanos mediteenelconsumo eafit epmestamosahi telemed; j : 1854. Sim : 0.23466548; No similar. 
 obduliovp padres familia estan hoy encuentro excelencia innovacion tecnologia labelurl  ; j : 1855. Sim : 0.5429301; Baja. 
 comienza semestre 4 electivas instituto familia ifaunisabana labelurl  ; j : 1856. Sim : 0.24876523; No similar. 
 retos desafios beneficios jurisdiccion especial paz comparte preguntas hablemosdepazur labelurl  ; j : 1857. Sim : 0.28922382; No similar. 
 falta informacion incide toma decision aprendizaje andreschiappe tedxunisabana eltiempo labelurl  ; j : 1858. Sim : 0.25686926; No similar. 
 articulo unperiodico turismo proyectos inmobiliarios amenazan centros historicos labelurl via label; j : 1859. Sim : 0.4205475; No similar. 
 si rebelion farc ceso va pasar operadores justicia fiscal nestor humberto martinez lapazesposible  ; j : 1860. Sim : 0.45595905; No similar. 
 dia andes detuvo pensar sonar paz labelurl labelurl  ; j : 1861. Sim : 0.25074196; No similar. 
 rt cideruniandes ix seminario internacional investigacion urbanismo bogota barcelona mas informacio; j : 1862. Sim : 0.57351685; Baja. 
 programa vocesrcn trasmitira vivo urosarionews toda colombia  ; j : 1863. Sim : 0.3246233; No similar. 
 macartizaron justicia paz triste quedaron aprendizajes pasaron cosas interesantes francisco santos ; j : 1864. Sim : 0.27979112; No similar. 
 comunidadun sabias proyecto estudiante cambio vida nino launtransformavidas labelurl  ; j : 1865. Sim : 0.39637315; No similar. 
 rt economiauandes interviene juan camilo cardenas decano facultad economia uniandes ensenanza econo; j : 1866. Sim : 0.4754807; No similar. 
 cuales claves emprendimiento exitoso tip mitos aspectos tener cuenta labelurl  ; j : 1867. Sim : 0.21410355; No similar. 
 manana eafit pierdan lanzamiento libro nuevos asentamientos informales urbanista david gouverne lab; j : 1868. Sim : 0.46718305; No similar. 
 ingesta corto estudiantes comsabana participando smart filmsla votacion cierra 600 pm labelurl  ; j : 1869. Sim : 0.36917564; No similar. 
 sabemos vale pena formar maestros conozcan nueva facultad cifeuniandes labelurl labelurl  ; j : 1870. Sim : 0.28921774; No similar. 
 rt oaduniandes ayeryhoy carrera yarumal figura mapa levantado 1849 agustin codazzi actualmente call; j : 1871. Sim : 0.30453128; No similar. 
 partidario tercera via mercado posible necesario juanmansantos labelurl  ; j : 1872. Sim : 0.084370784; No similar. 
 actividad busca promover compromiso civico jovenes participa labelurl labelurl  ; j : 1873. Sim : 0.38702247; No similar. 
 rt dialogomayortv significado 100 anos diplomacia indigena colombia comunidadindigena canalunoco la; j : 1874. Sim : 0.41239506; No similar. 
 rt comsabana esperamos mediakom conozcan mejores trabajos alumnos comsabana jueves 24nov  ; j : 1875. Sim : 0.26448637; No similar. 
 felicito gestion ser ejemplo inclusion social cultura universidades pais labelurl  ; j : 1876. Sim : 0.700817; Media. 
 humanidades narrativas digitales jaime humberto borja uniandes mediosdigitalesur  ; j : 1877. Sim : 0.34168437; No similar. 
 asi desarrolla 5ta edicion dia innovacion  ; j : 1878. Sim : 0.5376745; Baja. 
 rt educaunisabana ven visitar train station opencampus2017 vive experiencia estilo viejo oeste unis; j : 1879. Sim : 0.22999391; No similar. 
 fortalece capacidades profesionales area educacion continua facultad ciencias labelurl  ; j : 1880. Sim : 0.58665293; Baja. 
 rt cgpatarroyo conferencia virginia bouvier mujer genero procesos paz semana ciencias humanas socia; j : 1881. Sim : 0.45308453; No similar. 
 juicio expertos colombia 7 mundo potencialidad alimentaria humberto calle jefe equipopazgob benefic; j : 1882. Sim : 0.44144186; No similar. 
 ayudar personas discapacitadas movilizarse largo sedes uncolombia bienestar labelurl  ; j : 1883. Sim : 0.29229024; No similar. 
 noticiaun naciones unidas firman acuerdo gestion energetica industria onudicolombia labelurl  ; j : 1884. Sim : 0.4265768; No similar. 
 rt comsabana decana apgguzman comparte padres estudiantes admitidos aspectos mas importantes 2 prog; j : 1885. Sim : 0.4370849; No similar. 
 felicitaciones grado conocen comprometen u participen labelurl labelurl  ; j : 1886. Sim : 0.19174342; No similar. 
 rt cementosargos juan esteban calle habla retos exportacion internacionalizacion foro organizado ea; j : 1887. Sim : 0.44026533; No similar. 
 comunidadun recuerda puedes enviarnos preguntas utilizando ht launcuenta balance social 2015 labelu; j : 1888. Sim : 0.2842858; No similar. 
 nuevas perspectivas propiedad intelectual arte contemporaneo labelurl labelurl  ; j : 1889. Sim : 0.34283915; No similar. 
 hoyeneafit esperamos encuentro crear cultura violencia medellin noviolenciaton labelurl  ; j : 1890. Sim : 0.41347966; No similar. 
 eln dice queremos casa carro beca acuerdo politico habra iniciativa favorabilidad politica c veland; j : 1891. Sim : 0.4547822; No similar. 
 invitamos conocer beneficios dejar carro casa sosporelaire labelurl  ; j : 1892. Sim : 0.2303378; No similar. 
 disfruta mejor cultura centro historico bogota labelurl labelurl  ; j : 1893. Sim : 0.36163384; No similar. 
 papa invita ser parte cambio juan nicolas cortes estudiante derechousabana voluntariosunisabana lab; j : 1894. Sim : 0.29788265; No similar. 
 isacio serna estudiante medicinasabana serpilopaga logra beca martin luther king jr fellowship prog; j : 1895. Sim : 0.40134197; No similar. 
 serpilopaga primera version habia 33 universidades segunda 39 tercera seran 44 labelurl  ; j : 1896. Sim : 0.29666227; No similar. 
 futbol samba lepra disputaron final vi torneo futbol alumnisabana labelurl labelurl  ; j : 1897. Sim : 0.106293716; No similar. 
 paz colombia si pensamos ninos columna profesor jeffergm educaunisabana via revistasemana labelurl ; j : 1898. Sim : 0.54796153; Baja. 
 aqui alternativa diferente convocar asamblea nacional constituyente aordonezm lospresidenciables201; j : 1899. Sim : 0.28250542; No similar. 
 descubre participar convocatoria beca italiano societa dante alighieri labelurl labelurl  ; j : 1900. Sim : 0.25073612; No similar. 
 hoy educaunisabana representantes 18 facultades educacion reunion asociacion colombiana fac labelur; j : 1901. Sim : 0.57490736; Baja. 
 rt serpilopaga pilos semana llena buena energia afrontar compromisos academicos personales p  ; j : 1902. Sim : 0.44306546; No similar. 
 francisco santos debate asistentes evento transmision labelurl  ; j : 1903. Sim : 0.42397687; No similar. 
 buenos dias campus recibe hoy familias futuros estudiantes bienvenidos  ; j : 1904. Sim : 0.43903163; No similar. 
 rt ausechea consiliario alberto fergusson sofa escuela administracion admonurosario urosarionews la; j : 1905. Sim : 0.20695858; No similar. 
 rt craiur asi vive experiencia crai haz parte tambien viveelcrai consejoech urosarionews urosariora; j : 1906. Sim : 0.2768668; No similar. 
 rt maestriacomdgt maestriacomdgt presencial componente virtual do rutas formacion profundizacion in; j : 1907. Sim : 0.4069971; No similar. 
 poder ideas asi vivio filosofia primer dia opencampus2017 labelurl  ; j : 1908. Sim : 0.49571478; No similar. 
 nicolas martinez graduado medicinasabana gano beca investigacion hemopatias via actasanitaria label; j : 1909. Sim : 0.48460403; No similar. 
 fondo dorarothlisberger da becas estudiantes facultad ciencias sociales solidaridaduniandes labelur; j : 1910. Sim : 0.50491923; Baja. 
 rt educaunisabana representantes 18 facultades educacion inicia reunion asociacion colombiana facul; j : 1911. Sim : 0.6038935; Baja. 
 rt corpovisionario hora eafit inicia conferencia culturaciudadana motor transformacion social cargo; j : 1912. Sim : 0.2962182; No similar. 
 comienza catedraendirecto endirectosabana comsabana conversatorio humberto calle periodismo tiempo ; j : 1913. Sim : 0.2466964; No similar. 
 rt unisabanaradio excusa recuerda puedes escuchar usr tunein radio app radio garden unisabana app y; j : 1914. Sim : 0.15260796; No similar. 
 pierdas lospresidenciables2018 compartiendo compromisos frente temas mas relevantes pais labelurl  ; j : 1915. Sim : 0.3837174; No similar. 
 felizsabado hoy damos bienvenida familias futuros estudiantes labelurl  ; j : 1916. Sim : 0.4571922; No similar. 
 aunque asistan ceremonias grados cada graduando importante universidad hoy labelurl  ; j : 1917. Sim : 0.35204855; No similar. 
 obsesion siempre lograr pais igualdad desarrollo economico enrique penalosa labelurl  ; j : 1918. Sim : 0.5335794; Baja. 
 debemos construir mejor pais cultura cultura construye memoria desarmados lleno  ; j : 1919. Sim : 0.35705677; No similar. 
 rt urinvestigacion pensar largo plazo construccion pais urosarionews forofinanciacionctei labelurl ; j : 1920. Sim : 0.41814077; No similar. 
 cuantos colombianos subido podio jj oo respuesta labelurl somosolimpicos  ; j : 1921. Sim : 0.29397115; No similar. 
 viernes crear innovar aprender profesores unisabana labelurl  ; j : 1922. Sim : 0.44664413; No similar. 
 conoce titulos publican bajo sello ur feria libro  ; j : 1923. Sim : 0.1634492; No similar. 
 bueno tenerlos hoy metas suenos educaunisabana labelurl  ; j : 1924. Sim : 0.3115184; No similar. 
 gracias apoyo familia vegalara personas vanessa colmenares cumplen suenos solidaridaduniandes label; j : 1925. Sim : 0.4095982; No similar. 
 proyectos estudiantiles afrontar problemas relacionados accion politica violenta labelurl labelurl ; j : 1926. Sim : 0.4846072; No similar. 
 empresario toma mejores decisiones pais puede progresar luis carlos bravo inalde foro labelurl  ; j : 1927. Sim : 0.36790115; No similar. 
 facultad filosofia ciencias humanas celebra cinco anos actividades academicas felicitaciones labelu; j : 1928. Sim : 0.581331; Baja. 
 rt comsabana muchas gracias direccion comunicacion institucional unisabana apoyo diadelperiodista p; j : 1929. Sim : 0.5222649; Baja. 
 combatir corrupcion primera catedra bogota conoce mas labelurl labelurl  ; j : 1930. Sim : 0.48623025; No similar. 
 referendo mecanismo idoneo ofrece dificultades practicas aplicacion carlosholmestru beneficiosdelap; j : 1931. Sim : 0.3077424; No similar. 
 cesar ninos van clase pesar inundaciones tecnologia transformacion social 57anoseafit labelurl  ; j : 1932. Sim : 0.57355034; Baja. 
 minutos antanasmockus dara leccion inaugural diplomado cultura ciudadana desarrolla eafit conveni l; j : 1933. Sim : 0.5173586; Baja. 
 orgulloun siete descubrimientos cientificos enaltecen uncolombia labelurl via revistadinero  ; j : 1934. Sim : 0.29868245; No similar. 
 edicion 112 eleafitense conozcan casa jordan emblema patrimonial medellin labelurl  ; j : 1935. Sim : 0.2884772; No similar. 
 minutos eafit foro regional procedimientoabreviado intervencion nestor humberto martinez labelurl  ; j : 1936. Sim : 0.46651882; No similar. 
 buscas practica manana puedes perder xxiii muestra empresarial hora 900 m 300 p m labelurl  ; j : 1937. Sim : 0.2407528; No similar. 
 manuel sanchez profesor universidad santa cruz roma presenta vision pontifex labelurl  ; j : 1938. Sim : 0.43390325; No similar. 
 rt alegp1 eatehort modera panel inaugural catedra pacto global 2017 rol sector privado agenda 2030 ; j : 1939. Sim : 0.32165214; No similar. 
 mirada suecia panorama industria innovacion sostenibilidad urosarionews labelurl  ; j : 1940. Sim : 0.3359906; No similar. 
 comenzamos iv encuentro ingenio innovacion usingenieria labelurl  ; j : 1941. Sim : 0.44021598; No similar. 
 pocos minutos culmina gran debateplebiscitour olviden votar encuesta opinion  ; j : 1942. Sim : 0.2880952; No similar. 
 encuentro narrativas pueblerinas sera 4 agosto casa cultura jardin juan luis mejia labelurl  ; j : 1943. Sim : 0.37015718; No similar. 
 politica puertas abiertas polarizado sociedad alemana benjamin bobbe fundacion hanns seidel congres; j : 1944. Sim : 0.445538; No similar. 
 centro democratico campeon uso mentira carlos velandia gestor paz eln  ; j : 1945. Sim : 0.42731985; No similar. 
 rt inguniandes directo periscope dr bedoya epmestamosahi wdsa2016 labelurl  ; j : 1946. Sim : 0.16791135; No similar. 
 conzcamos mas jose felix patino grandes maestros elespectador labelurl orgulloun labelurl  ; j : 1947. Sim : 0.45693493; No similar. 
 miprimerdiaenuniandes conozca directorio completo rede sociales universidad labelurl  ; j : 1948. Sim : 0.43762615; No similar. 
 reviva mejores momentos ceremonias grado pregrado posgrado primer semestre 2016 labelurl  ; j : 1949. Sim : 0.40403932; No similar. 
 analisis cambio climatico consecuencias labelurl labelurl  ; j : 1950. Sim : 0.3215702; No similar. 
 curso economia finanzas empresa emplear excel toma decisiones labelurl labelurl  ; j : 1951. Sim : 0.45758715; No similar. 
 disfrutar nueva edicion urrevista mejor plan semana santa labelurl labelurl  ; j : 1952. Sim : 0.17723703; No similar. 
 iniciativas aportar cambio colombia participe retosdeldespues labelurl labelurl  ; j : 1953. Sim : 0.32362807; No similar. 
 renovado nombramiento director departamento geociencias labelurl labelurl  ; j : 1954. Sim : 0.1297404; No similar. 
 rt ifaunisabana inscripciones abiertas primer diplomado coach familiar colombia unisabana labelurl ; j : 1955. Sim : 0.47192526; No similar. 
 terminar semana nueva entrega serie grandes maestros elespectador labelurl labelurl  ; j : 1956. Sim : 0.2324141; No similar. 
 rt educaunisabana conversaciones educativasprofesora angela rubiano habla concepciones representaci; j : 1957. Sim : 0.3098999; No similar. 
 paz seguridad ciudadana nociones hermanas humberto calle jefe equipopazgob beneficiosdelapaz  ; j : 1958. Sim : 0.34591725; No similar. 
 colegiatura numero consejo superior estudiantil alianza historica labelurl labelurl  ; j : 1959. Sim : 0.4882771; No similar. 
 cuidando elementos disposicion puedes ayudarnos ser mas grandes becas labelurl  ; j : 1960. Sim : 0.52640045; Baja. 
 sociedad existen reglas culturales informales explican traducen ley antanasmockus  ; j : 1961. Sim : 0.2853886; No similar. 
 opinion educacion debe ser prioridad mantillaignacio labelurl mineducacion infopresidencia via cara; j : 1962. Sim : 0.44991878; No similar. 
 rt onucolombia representante onucolombia martin santiago foro desafios encuentro sociedad civil fue; j : 1963. Sim : 0.5087531; Baja. 
 carteles empresariales colombia 2 noviembre auditorio 38125 labelurl  ; j : 1964. Sim : 0.4106516; No similar. 
 pocos minutos jcmvelandia webcam noticiasrcn labelurl  ; j : 1965. Sim : 0.17063253; No similar. 
