Modulo nnlm-es-dim128-with-normalization-2
Topicos : unisabana colombia mas estudiantes paz educacion social cambio investigacion innovacion 
 1998 francisco santos participo manera activa acuerdos puerta cielo eln carlos velandia gestor paz ; j : 1. Sim : 0.4654044; No similar. 
 ano recuerda poner practica consejos expresatebien comunicate mejor utilizalos diariamente labelurl; j : 1986. Sim : 0.31778374; No similar. 
 rt educaunisabana implicaciones concepciones evaluacion docentes proceso ensenanza giovanni sanchez; j : 1987. Sim : 0.6182296; Baja. 
 clarisgiraldo saludos clara podemos ayudarle medio atentos  ; j : 1988. Sim : 0.06986554; No similar. 
 justicia transicional hace parte desarrollo humanidad cerrar conflictos grnaranjo vicecolombia elre; j : 1989. Sim : 0.35252118; No similar. 
 agroexpo2017 semillas papas criollas mas nutritivas llegan mercado labelurl papanutritiva labelurl ; j : 1990. Sim : 0.3538483; No similar. 
 analisis cuales amenazas enfrentan elecciones plebiscito paz labelurl labelurl  ; j : 1991. Sim : 0.438087; No similar. 
 rt ifaunisabana inscripciones abiertas primer diplomado coach familiar colombia unisabana labelurl ; j : 1992. Sim : 0.42507526; No similar. 
 visita colombia papa juan pablo ii dejo 33 mensajes enfatizando paz hernanolano labelurl  ; j : 1993. Sim : 0.46777663; No similar. 
 mensajes pontifex unico futuro vale pena futuro incluye jackvalero labelurl  ; j : 1994. Sim : 0.30509987; No similar. 
 arma equipo demuestra talento nueva edicion liga rosarista futbol labelurl labelurl  ; j : 1995. Sim : 0.33064803; No similar. 
 incunables biblioteca antigua urosario repetitiones domini joannis calderini labelurl labelurl  ; j : 1996. Sim : 0.11194186; No similar. 
 fotounisabana gracias grupo gimnasio yumana aspaen neiva visito hoy universidad vuelvan pronto labe; j : 1997. Sim : 0.23320366; No similar. 
 rt ctpuniandes asiste espacios empresas cuentan metas necesidades labelurl labelurl  ; j : 1998. Sim : 0.259823; No similar. 
 profesor hernanolano tambien dice hoy voyentren unisabana labelurl  ; j : 1999. Sim : 0.37706417; No similar. 
 gracias apoyo familia vegalara personas vanessa colmenares cumplen suenos solidaridaduniandes label; j : 2000. Sim : 0.40547267; No similar. 
 retos desafios beneficios jurisdiccion especial paz comparte preguntas hablemosdepazur labelurl  ; j : 2001. Sim : 0.4128018; No similar. 
 rt uniandinosiempr ganadores senekuniandes 5k dejohuella labelurl  ; j : 2002. Sim : 0.250711; No similar. 
 cierre retorno vehicular cambio acceso parqueadero puente madera labelurl labelurl  ; j : 2003. Sim : 0.2454573; No similar. 
 eln habria personas sentirian bien si llegan congreso republica carlos velandia  ; j : 2004. Sim : 0.56781733; Baja. 
 derecho administrativo funcion construccion paz dialogomayortv labelurl labelurl  ; j : 2005. Sim : 0.54991806; Baja. 
 francisco santos debate asistentes evento transmision labelurl  ; j : 2006. Sim : 0.4537584; No similar. 
 minutos foro justicia paz reto siguelo vivo labelurl elretodelajep labelurl  ; j : 2007. Sim : 0.3480578; No similar. 
 conoce conferencistas encuentro lideres emprendedores 2017 labelurl labelurl  ; j : 2008. Sim : 0.3134673; No similar. 
 curso narrativas fotograficas siglos xix xx xxi labelurl labelurl  ; j : 2009. Sim : 0.34724516; No similar. 
 permanente relacion ciencia filosofia labelurl labelurl  ; j : 2010. Sim : 0.4369034; No similar. 
 viajar mejor educacion ventana oportunidades inagotables labelurl aldiaconelnova labelurl  ; j : 2011. Sim : 0.36763227; No similar. 
 paolo carreno eicea mejor estudiante economia pais entrevista caracolradio labelurl  ; j : 2012. Sim : 0.56848747; Baja. 
 felizsabado diadelmedico unisabana saludo directivos profesores graduados futuros profesion labelur; j : 2013. Sim : 0.59476936; Baja. 
 consulta programacion ii simposio promocion condicion fisica urosario labelurl labelurl  ; j : 2014. Sim : 0.5960993; Baja. 
 sigue vivo trasmision foro beneficiosdelapaz labelurl labelurl  ; j : 2015. Sim : 0.21354301; No similar. 
 ciudades centros desarrollo territorial torno innovacion tecnologica labelurl labelurl  ; j : 2016. Sim : 0.53660506; Baja. 
 listo gala premiacion fismed auditorio fundadores universidad eafit miraenserie labelurl  ; j : 2017. Sim : 0.4533264; No similar. 
 reconstruccion social principales temas abordaran simposio salud mental labelurl  ; j : 2018. Sim : 0.5299773; Baja. 
 domingo esperamos presentacion cuentos recuentos xvvl festival titeres fanfarria 2017 labelurl  ; j : 2019. Sim : 0.37399256; No similar. 
 simposio internacional investigacion educacion ingenieria rees2017 labelurl labelurl  ; j : 2020. Sim : 0.60031193; Baja. 
 manana pierdan presentacion cuentos recuentos xvvl festival internacional titeres fanfarria 2 label; j : 2021. Sim : 0.4606673; No similar. 
 vicerrectora stephanie lavaux reflexion responsabilidad social urosario anuario corresponsables 201; j : 2022. Sim : 0.5445096; Baja. 
 lectura recomendada responsabilidad internacional agravada colombiano labelurl labelurl  ; j : 2023. Sim : 0.19171524; No similar. 
 rt comsabana noticias tambien compartimos labelurl dejen seguir tampoco unisabana  ; j : 2024. Sim : 0.35939837; No similar. 
 dar espacio educacion tambien innovacion motor progreso catalina escobar  ; j : 2025. Sim : 0.6760347; Media. 
 juicio expertos colombia 7 mundo potencialidad alimentaria humberto calle jefe equipopazgob benefic; j : 2026. Sim : 0.48325723; No similar. 
 hoyeneafit ceremonias grado pregrado felicitaciones nuevos profesionales eafitenses labelurl  ; j : 2027. Sim : 0.41390347; No similar. 
 deudia emprendimiento uniandino 10 agosto inscribase labelurl  ; j : 2028. Sim : 0.16168004; No similar. 
 debe conocer viene entender actua habla manuel sanchez pontifex labelurl  ; j : 2029. Sim : 0.2087119; No similar. 
 hoy rescatando republica gloria alvarez rafael nieto loaiza labelurl labelurl  ; j : 2030. Sim : 0.39761868; No similar. 
 auditorio k1 charla ignacio medina periodista escritor critico gastronomico recomendado labelurl  ; j : 2031. Sim : 0.26056343; No similar. 
 mauricio toro invitado especial acompana induccion conferencia retos profesional siglo xxi soyrosar; j : 2032. Sim : 0.4487493; No similar. 
 conoce beneficios participar programa jovenes investigadores labelurl labelurl  ; j : 2033. Sim : 0.31129336; No similar. 
 cielo estudian datos socieconomicos ciudades transformacion ciencia labelurl  ; j : 2034. Sim : 0.4105281; No similar. 
 especial grandes maestros elespectador jose felix patino medico educacion labelurl ignaciomantilla ; j : 2035. Sim : 0.6058555; Baja. 
 importante memoria historica colombia labelurl urrevista labelurl  ; j : 2036. Sim : 0.48572588; No similar. 
 rt urinvestigacion pensar largo plazo construccion pais urosarionews forofinanciacionctei labelurl ; j : 2037. Sim : 0.47818208; No similar. 
 hoyeneafit presenta plataforma pi nueva herramienta gestion produccion cientifica investigativa uni; j : 2038. Sim : 0.612876; Baja. 
 maria fernanda rodriguez moreno nueva directora bienestarsabana labelurl labelurl  ; j : 2039. Sim : 0.26299298; No similar. 
 carlos vasco cobrar impuestos diferenciados alternativa mejorar cuidado cuencas crecimientoverde  ; j : 2040. Sim : 0.2611958; No similar. 
 porlasescuelas humanidades convocatoria abierta primera edicion premio nacional periodismo  ; j : 2041. Sim : 0.34584358; No similar. 
 comunidadun triste suerte yolombo mas nueva edicion unperiodico labelurl labelurl  ; j : 2042. Sim : 0.4058673; No similar. 
 medicos uniandinos mejores pruebas saber pro pais mediuniandes excelenciauniandes labelurl  ; j : 2043. Sim : 0.49328715; No similar. 
 rt econurosario francisco reyes villamizar superintendente sociedades enfoqueseconomiaur urosario l; j : 2044. Sim : 0.19319654; No similar. 
 papa invita ser parte cambio juan nicolas cortes estudiante derechousabana voluntariosunisabana lab; j : 2045. Sim : 0.34269425; No similar. 
 consulta agenda encuentro responsabilidad social empresarial urosario labelurl labelurl  ; j : 2046. Sim : 0.39570114; No similar. 
 rt usingenieria manana encuentro graduados nueva york unisabana alumnisabana labelurl  ; j : 2047. Sim : 0.51753; Baja. 
 rt minjusticiaco aestahora ministro enriquegilbgil participa consulta regional desarrollo lineamien; j : 2048. Sim : 0.30947593; No similar. 
 cambio radical fondo materia educacion compromiso actores sociedad jrestrp  ; j : 2049. Sim : 0.48420697; No similar. 
 preguntaron carl langebaek vicerrector academico calculara promedio ponderado despues refor labelur; j : 2050. Sim : 0.36699265; No similar. 
 universidad rosario reconoce colombianos logrado crecimiento empresas bajo direccion labelurl  ; j : 2051. Sim : 0.46846098; No similar. 
 rt oaduniandes ayeryhoy carrera yarumal figura mapa levantado 1849 agustin codazzi actualmente call; j : 2052. Sim : 0.34297654; No similar. 
 pierdas tercera version jornadas internacionales derecho tributario labelurl labelurl  ; j : 2053. Sim : 0.27035856; No similar. 
 pierdas conferencia responsabilidad materia ambiental celebracion labelurl labelurl  ; j : 2054. Sim : 0.35523203; No similar. 
 noticiaun congreso internacional innovacion social camino hacer posible paz launcuenta labelurl uni; j : 2055. Sim : 0.49001747; No similar. 
 rt uniandinosiempr grado proximo jueves homenaje graduandos mediuniandes labelurl  ; j : 2056. Sim : 0.38145038; No similar. 
 felicitaciones proximos profesionales mediuniandes hoy acompanamos celebracion labelurl  ; j : 2057. Sim : 0.4545279; No similar. 
 lapazenfoco derecho deber decidir desea futuro familia labelurl  ; j : 2058. Sim : 0.23547427; No similar. 
 inter cultura rusa une 13 estudiantes nuevo programa eafitidiomas labelurl labelurl  ; j : 2059. Sim : 0.3272322; No similar. 
 rt educaunisabana avanza visita academica profesor profebarreto escuela laura montoya maicao unisab; j : 2060. Sim : 0.53568476; Baja. 
 paz reduciria riesgo pais inkamattila directora adjunta pnudcolombia instalacion foro beneficiosdel; j : 2061. Sim : 0.5370597; Baja. 
 ronda preguntas conversatorio seduccion excesos futbol urosario labelurl  ; j : 2062. Sim : 0.35403773; No similar. 
 celebramos nuevo logro felicitaciones promocion 15 mediuniandes labelurl  ; j : 2063. Sim : 0.338235; No similar. 
 descubre espacio dedicado reflexion implicaciones eticas proyectos ciencias sociales labelurl  ; j : 2064. Sim : 0.4857127; No similar. 
 campus abierto mundo conocedescubre aprende studiumusabana lasabanaabroad opencampus2017 labelurl  ; j : 2065. Sim : 0.37122613; No similar. 
 felicitaciones orgullosos alumno distinguido 20161 eicea labelurl labelurl  ; j : 2066. Sim : 0.30744526; No similar. 
 comunidad recordemos articulo serie grandes maestros elespectador jose felix patino labelurl  ; j : 2067. Sim : 0.43879408; No similar. 
 rt orgulloun maestria cienciasfisica acreditada calidad institucionalun orgulloun labelurl  ; j : 2068. Sim : 0.19155596; No similar. 
 rt inalde pensado management tambien ayuda ser mejores personas jorgeivangomezo revistadinero label; j : 2069. Sim : 0.360748; No similar. 
 partidario tercera via mercado posible necesario juanmansantos labelurl  ; j : 2070. Sim : 0.13496754; No similar. 
 vamos dar salto tecnologico construir eafit instrumentos propios medicion calidaddelaire carlos lab; j : 2071. Sim : 0.4910376; No similar. 
 derecho penal trabajo mirada doble via explora relacion derecho penal laboral libros labelurl  ; j : 2072. Sim : 0.41382718; No similar. 
 mensaje papa francisco cuaresma 2017 labelurl  ; j : 2073. Sim : 0.34272537; No similar. 
 rt filmmedellin felices hacer parte primera version fismed gran iniciativa eafit miraenserie labelu; j : 2074. Sim : 0.29715425; No similar. 
 induccion usingenieria da bienvenida 200 nuevos estudiantes sersabanavalelapena labelurl  ; j : 2075. Sim : 0.4028082; No similar. 
 voluntarios elpapaencolombia listos entrevista noticiasrcn estudios unisabana labelurl  ; j : 2076. Sim : 0.38615224; No similar. 
 opinion universidad debe ser lider hora innovacion abierta labelurl labelurl  ; j : 2077. Sim : 0.5215142; Baja. 
 rt unisabanaradio apgguzman decana comsabana habla 2 programas facultad reuniondepadres unisabana l; j : 2078. Sim : 0.32099205; No similar. 
 terminar semana nueva entrega serie grandes maestros elespectador labelurl labelurl  ; j : 2079. Sim : 0.22947647; No similar. 
 educacion medica colombiana modelo flexneriano medicina social latinoamericana labelurl  ; j : 2080. Sim : 0.59348863; Baja. 
 podemos pretender cada actor via carril propio si podemos optimizar infraestructura  ; j : 2081. Sim : 0.09419113; No similar. 
 sigue foroungasscol vivo traves labelurl labelurl  ; j : 2082. Sim : 0.19633535; No similar. 
 jcdiazbohorquez habla momento familia redessociales internet congresodefamilia labelurl  ; j : 2083. Sim : 0.22013082; No similar. 
 hernanolano enfatiza importancia oracion preparacion visita papa labelurl  ; j : 2084. Sim : 0.4283634; No similar. 
 rt hernanolano jueves 900 pm unisabanaradio historiavoces unisabana labelurl  ; j : 2085. Sim : 0.21962349; No similar. 
 creo cerca tener acuerdo mejor perder oportunidad mezquindades politicas seria verguenza francisco ; j : 2086. Sim : 0.517843; Baja. 
 emisoraudea ciencia cultura educacion temas permiten construir paz pais mauricioalviar lanzamiento ; j : 2087. Sim : 0.6485257; Baja. 
 sabes detras palabras campanaun expresatebien comunicate mejor labelurl oficinapeun feliz noche  ; j : 2088. Sim : 0.2676966; No similar. 
 urrevista grandes deficiencias eticas investigacion cientifica labelurl labelurl  ; j : 2089. Sim : 0.53896874; Baja. 
 riesgos humanidad frente cambio climatico relacion sostenibilidad labelurl  ; j : 2090. Sim : 0.54265296; Baja. 
 foro nacional estudiantil economia finanzas investigacion temas economicos labelurl labelurl  ; j : 2091. Sim : 0.7137959; Media. 
 juan carlos contreras tedxlasaguas siga transmision vivo labelurl labelurl  ; j : 2092. Sim : 0.33764568; No similar. 
 comprometidos pazun trabajo enfoca dias labelurl  ; j : 2093. Sim : 0.24975958; No similar. 
 pierdan proximo martes emprendimiento crecimiento verde creando empresas buen futuro labelurl  ; j : 2094. Sim : 0.3483877; No similar. 
 karemvip alumnisabana buenas noches informacion labelurl puedes contactar alumniunisabanaeduco  ; j : 2095. Sim : 0.17782944; No similar. 
 hoy vivo 1200 m astrolabio concierto plazoleta lleras labelurl labelurl  ; j : 2096. Sim : 0.22584876; No similar. 
 fotogaleria asi avanzan trabajos adecuacion unbogota labelurl unimedios labelurl  ; j : 2097. Sim : 0.3767293; No similar. 
 rt grupoargos tourtuitero filial cementosargos cuenta espacio especialmente disenado desarrollo pro; j : 2098. Sim : 0.24692672; No similar. 
 siga armas pierde cualquier beneficio jep juan carlos henao uexternado elretodelajep  ; j : 2099. Sim : 0.27271822; No similar. 
 buenos dias combomadrugador usingenieria detroit equipo trabajo madrugada ensamblar c labelurl  ; j : 2100. Sim : 0.35228834; No similar. 
 aproximacion complejidad salud ambiental cambio climatico labelurl labelurl  ; j : 2101. Sim : 0.49728426; No similar. 
 curso cazadores conocimiento bibliosabana inscribete labelurl informacion conocimiento labelurl  ; j : 2102. Sim : 0.46968985; No similar. 
 episcopadocol seminario periodistas visita pastoral pontifex pais labelurl  ; j : 2103. Sim : 0.5288722; Baja. 
 ventana sonar proyecto generar oportunidades victimas conflicto armado eafitbogota labelurl  ; j : 2104. Sim : 0.34166554; No similar. 
 rt telemedellin television empieza sobrevivir tema television vivo gerente criscartagena encuentros; j : 2105. Sim : 0.23709093; No similar. 
 rt cgpatarroyo leccion inaugural maestria periodismo escuela ciencias humanas ur semana rcn radio t; j : 2106. Sim : 0.5397868; Baja. 
 lideres empresariales industriales encontraron uniandes espacio innovacion emprendimiento labelurl ; j : 2107. Sim : 0.37846103; No similar. 
 josefina agudelo presidenta tcc habla tip necesita generar productividad empr labelurl  ; j : 2108. Sim : 0.33179176; No similar. 
 problema calidad aire economico cambiar condiciones aire cambiar habitos labelurl  ; j : 2109. Sim : 0.33377883; No similar. 
 foro contrast adn pais moderador ivan garzon director programa cpoliticasus labelurl  ; j : 2110. Sim : 0.45568323; No similar. 
 iniciativa encaminada sostenibilidad otorgo alegp1 reconocimiento parte uofsc labelurl  ; j : 2111. Sim : 0.34373957; No similar. 
 humanidades narrativas digitales jaime humberto borja uniandes mediosdigitalesur  ; j : 2112. Sim : 0.3551451; No similar. 
 dinamica mundo actual papa convertido lider asegura manuel sanchez labelurl  ; j : 2113. Sim : 0.38012996; No similar. 
 mateo badillo creo aplicacion gano concurso practica ibm labelurl labelurl  ; j : 2114. Sim : 0.42095122; No similar. 
 rt usingenieria unisabana fortalece programas igenieriacivil abrira tres doctorados entrevista rect; j : 2115. Sim : 0.49557298; No similar. 
 nuevos estudiantes uniandinos conocen universidad miprimerdiaenuniandes labelurl  ; j : 2116. Sim : 0.31811675; No similar. 
 rt ctaunisabana manana 1100 be radio 30 unisabanaradio invita profesora erika duque unisabana label; j : 2117. Sim : 0.35702983; No similar. 
 andres lopera gomez egresado hoy eafit reconoce labor destacada cultura arte deporte labelurl  ; j : 2118. Sim : 0.57848954; Baja. 
 mirada farc mas alla perspectivas simplistas reduccionistas labelurl labelurl  ; j : 2119. Sim : 0.52161235; Baja. 
 noticiaun nobel fisica grandes invitados catedra sesquicentenarioun labelurl labelurl  ; j : 2120. Sim : 0.4776477; No similar. 
 golpe poder adquisitivo reforma tributaria ana maria olaya profesora eicea via revista dinero label; j : 2121. Sim : 0.4992798; No similar. 
 aleman idiomas lasabanaabroad labelurl  ; j : 2122. Sim : 0.3566843; No similar. 
 unamazonia capacita lideres indigenas prevenir tuberculosis labelurl launtransformavidas labelurl  ; j : 2123. Sim : 0.43000978; No similar. 
 jorgechica saludos puede solicitar informacion telefono 57 4 2619500 ext 9794 correo mafrancoeafite; j : 2124. Sim : 0.2776936; No similar. 
 comunidadun consejos expresatebien comunicate mejor puedes encontrarlos aqui labelurl aplicalos cam; j : 2125. Sim : 0.29546246; No similar. 
 comienza conversatorio periodistas encuentro papa resolviendo inquietudes dando c labelurl  ; j : 2126. Sim : 0.28410932; No similar. 
 tener tranquilidad tener verdad cumplir compromisos jeremias torres labelurl  ; j : 2127. Sim : 0.2201911; No similar. 
 rt comsabana noticiascomsabana apenas queda par dias ocurra cambio considerable unisabana comsabana; j : 2128. Sim : 0.16965705; No similar. 
 gastronomia ignacio medina criticos culinarios mas reconocidos mundo estara unisabana labelurl  ; j : 2129. Sim : 0.5988281; Baja. 
 hoy circula edicion especial campus familias futuros estudiantes labelurl  ; j : 2130. Sim : 0.3952508; No similar. 
 rosaristas comprometidos equidad genero todossomosmujer diainternacionaldelamujer labelurl  ; j : 2131. Sim : 0.37811887; No similar. 
 amonitas abundantes mesozoica fosiles mas representativos villa leyva labelurl  ; j : 2132. Sim : 0.3357437; No similar. 
 pedimos salon hacer conferencia dieron dieron saloncito 20 puestos andes francisco santos  ; j : 2133. Sim : 0.22187588; No similar. 
 rt icetex 5 marzo puedes solicitar credito tueliges posgrado exterior darle giro vida labelurl  ; j : 2134. Sim : 0.46661654; No similar. 
 programateun conferencia arquitectura dispersa materia cambio intercambio facultadartes unbogota la; j : 2135. Sim : 0.37905344; No similar. 
 politica puertas abiertas polarizado sociedad alemana benjamin bobbe fundacion hanns seidel congres; j : 2136. Sim : 0.54722124; Baja. 
 hoyeneafit ceremonia grado especializaciones escuelas administracion humanidades ingenieria labelur; j : 2137. Sim : 0.65129584; Baja. 
 conversatorio xsalaimartin profesor juan jose echavarria economiaencolores econurosario labelurl  ; j : 2138. Sim : 0.3960363; No similar. 
 educaunisabana hora profesora angela rubiano presenta conferencia imaginarios persepciones educacio; j : 2139. Sim : 0.50903565; Baja. 
 hablando alerost lenguaje digital rede sociales creatividad diadelperiodista equipo comu labelurl  ; j : 2140. Sim : 0.49174613; No similar. 
 acceda stream conversatorio sostenibilidad financiera sistemas transporte labelurl  ; j : 2141. Sim : 0.3339715; No similar. 
 senek carrera hacer carrera inscribase labelurl labelurl  ; j : 2142. Sim : 0.15431349; No similar. 
 hoyenelrosario mundo laboral consulta programacion labelurl labelurl  ; j : 2143. Sim : 0.43957266; No similar. 
 alaire carlos arevalo profesor maestriaderintl habla labelurl similitud plebiscitoporlapaz brexit  ; j : 2144. Sim : 0.16580218; No similar. 
 diainternacionaldelamujer reafirmamos compromiso equidad genero todossomosmujer jrestrp labelurl  ; j : 2145. Sim : 0.3833861; No similar. 
 listo empezar vivir munur16 labelurl  ; j : 2146. Sim : 0.19538975; No similar. 
 rt fismed yolanda barrasa da conferencia inaugural guion series web siguenos vivo miraenserie label; j : 2147. Sim : 0.2898202; No similar. 
 rt clinunisabana estudiantes fisioterapia unisabana hacen uso campus biomedico espacios aprendizaje; j : 2148. Sim : 0.39462453; No similar. 
 amenazas periodistas solo silencia tambien hacen alejen regiones miedo jonathan labelurl  ; j : 2149. Sim : 0.35883495; No similar. 
 rt pablonavasuand gracias claudiapalacios canalcapital espacio hablar nueva facultad educacion cife; j : 2150. Sim : 0.33732602; No similar. 
 rt cideruniandes inscribase ciclo conferencias luis mauricio cuervo labelurl labelurl  ; j : 2151. Sim : 0.20218748; No similar. 
 rt eicea movilidad estudiantes lasabanaabroad unisabana reuniondepadres futurosestudiantes labelurl; j : 2152. Sim : 0.475459; No similar. 
 profesores transformar practica pedagogica traves tic felicitaciones semana inmersion labelurl  ; j : 2153. Sim : 0.5409491; Baja. 
 rt serpilopaga toma decision programa academico cursar informado conoce tip ayudaran decision serpi; j : 2154. Sim : 0.38162547; No similar. 
 curso economia finanzas empresa emplear excel toma decisiones labelurl labelurl  ; j : 2155. Sim : 0.48663083; No similar. 
 asi vio claustro iniciativa todossomosmujer diainternacionaldelamujer labelurl  ; j : 2156. Sim : 0.27175823; No similar. 
 rt redpapaz caropineros redpapaz participa panel roles sociales formacion nativos digitales respeto; j : 2157. Sim : 0.38106126; No similar. 
 historia oficial amor trata agradecido contar familia ricardo silva pbnc labelurl  ; j : 2158. Sim : 0.40342507; No similar. 
 comienza semestre 4 electivas instituto familia ifaunisabana labelurl  ; j : 2159. Sim : 0.23218417; No similar. 
 rt comsabana coordinadora formacion asesoria academica catabl20 habla ahora reunion padres labelurl; j : 2160. Sim : 0.55327594; Baja. 
 noticiaun colecciones archivo historico conforman senderos digitales labelurl labelurl  ; j : 2161. Sim : 0.243581; No similar. 
 tres programas urosario mejores mundo segun worlduniranking by subject labelurl labelurl  ; j : 2162. Sim : 0.3494981; No similar. 
 rt unisabanaradio ricardo visbal ricarvis profesor unisabana invita escuchar playlistusr hoy 6 pm l; j : 2163. Sim : 0.31941512; No similar. 
 noticiaun dia ayer comunidadun corrio hospital decanaturafm labelurl via labelurl  ; j : 2164. Sim : 0.28233373; No similar. 
 voluntarios bienestarsabana pasaron tarde reto deportivo ninos yerbabuena baja labelurl  ; j : 2165. Sim : 0.26536527; No similar. 
 programateun conferencia david sheinkopf tecnologia aplicada cuerpo escenario facultadartes  ; j : 2166. Sim : 0.38509253; No similar. 
 lea hoy elcolombiano sempegua rezaron escuela flotara labelurl  ; j : 2167. Sim : 0.13898323; No similar. 
 jornada oportunidades contactos emprendedores labelurl labelurl  ; j : 2168. Sim : 0.2792869; No similar. 
 mejorar calidad vida personas discapacidad intelectual simposiobioetica posmedunisabana labelurl  ; j : 2169. Sim : 0.4760159; No similar. 
 cualquier lugar pueden trabajar proyecto colectivo relato comun erradique cualquier forma violencia; j : 2170. Sim : 0.35939273; No similar. 
 articulo unperiodico sistema salud bogota afronta crisis legitimidad labelurl labelurl  ; j : 2171. Sim : 0.57202405; Baja. 
 momento responder preguntas papas obduliovp jrrodriguezgil reuniondepadres futurosestudiantes  ; j : 2172. Sim : 0.21579854; No similar. 
 proximo verano podras realizar curso aleman intensivo kassel lasabanaabroad unisabanainternacional ; j : 2173. Sim : 0.37103185; No similar. 
 va tocar ceder voy empujar sapos tragar francisco santos  ; j : 2174. Sim : 0.039537802; No similar. 
 rt swedenincol suecia tres factor claves asegurar clima innovacion sustentabilidad educacion equida; j : 2175. Sim : 0.5740261; Baja. 
 rt bienestarsabana compartimos poema hernanolano profesor fac filosofia ciencias humana ganador 1er; j : 2176. Sim : 0.32514983; No similar. 
 articulo unperiodico conoce protesis lego disenada estudiante uncolombia labelurl  ; j : 2177. Sim : 0.40870547; No similar. 
 cubri programas variedades di cuenta traves arte noticias hacen forma diferente k labelurl  ; j : 2178. Sim : 0.38554972; No similar. 
 unradio confluyen cultura ciencia academia tecnologia investigacion labelurl unparatodos 985unradio; j : 2179. Sim : 0.52545744; Baja. 
 participacion desarrollo futuro necesidades ocupacionales margarita rosa gonzalez martinez labelurl; j : 2180. Sim : 0.5086877; Baja. 
 rt cementosargos grupoargos ciencia vista integracion campus sostenibilidad vitrina posibilidades u; j : 2181. Sim : 0.5228307; Baja. 
 bienvenidos gracias escoger colombia medellin eafit asumimos llegada gran responsabilidad jua label; j : 2182. Sim : 0.49183655; No similar. 
 mejores deseos felizcumpleanos labelurl  ; j : 2183. Sim : 0.21157557; No similar. 
 noticiaun u nacional consumo pollo causa pubertad precoz labelurl via elespectador labelurl  ; j : 2184. Sim : 0.2611273; No similar. 
 apps evitar desercion controlar finanzas u seleccion unisabana elespectador labelurl  ; j : 2185. Sim : 0.49657375; No similar. 
 felipe bernalestudiante comsabana practicante episcopadocol apoya labor informativa visita papa lab; j : 2186. Sim : 0.37792665; No similar. 
 rt orgulloun corteza corto mas original alemania comunidadun orgulloun labelurl  ; j : 2187. Sim : 0.2832141; No similar. 
 rt neosapter si posible lograr objetivos desarrollo sostenible traves emprendimiento lideresemprend; j : 2188. Sim : 0.40966865; No similar. 
 rt mineducacion gracias profes comunidad educativa logrando ser pais mejor educado n  ; j : 2189. Sim : 0.6412581; Baja. 
 rt guiaacademica unisabana revelo incremento cada vez mayor practica digital jovenes labelurl  ; j : 2190. Sim : 0.37500492; No similar. 
 rt fiafest tercerfiafest desea feliz cumpleanos albertogpmga jefe area audiovisual unisabana curado; j : 2191. Sim : 0.4218517; No similar. 
 ficogutierrez afirma innovacion ciencia tecnologia meta inversion ciudad alcaldiademed pactoglobal ; j : 2192. Sim : 0.56437516; Baja. 
 comunidadun sabes relacion ciencias exactas dali descubrelo labelurl via labelurl  ; j : 2193. Sim : 0.38415724; No similar. 
 rt unisabanaradio padres estudiantes acompanan hora enkrretate veremos pronto unisabana reuniondepa; j : 2194. Sim : 0.46788538; No similar. 
 articulo derecho desconectarse rector mantillaignacio elespectador labelurl labelurl  ; j : 2195. Sim : 0.39330038; No similar. 
 invitamos conocer beneficios dejar carro casa sosporelaire labelurl  ; j : 2196. Sim : 0.28319228; No similar. 
 manana esperamos partir 1200 pm catedra asia peninsula coreana punto ebullicion  ; j : 2197. Sim : 0.40627754; No similar. 
 genert89 buenos dias puede dirigirse labelurl mas informacion aplicar quieroestudiar  ; j : 2198. Sim : 0.44926998; No similar. 
 rt maalejandracp celebracion firma catedra unesco urosarionews urosarioradio labelurl  ; j : 2199. Sim : 0.39946315; No similar. 
 conoce archivo historico ur guardian patrimonio documental pais labelurl labelurl  ; j : 2200. Sim : 0.4657979; No similar. 
 nadie pueden llevar dejar armas despues cambiarle reglas juego claralopezobre lospresidenciables201; j : 2201. Sim : 0.19989969; No similar. 
 rt medicinasabana foto medicina ciencia arte opencampus2017 labelurl  ; j : 2202. Sim : 0.39363557; No similar. 
 rt miguelurra futuros medicos unisabana hablando intervencion comunitaria hablando carino amor aleg; j : 2203. Sim : 0.59361595; Baja. 
 comenzar gran semana recuerda poner practica consejos expresatebien comunicate mejor labelurl  ; j : 2204. Sim : 0.15922993; No similar. 
 rt comsabana gracias padres familia hoy nutren encuentroexcelencia neiva gracias esco  ; j : 2205. Sim : 0.24558261; No similar. 
 rt bienestarsabana seguimos recibiendo mayor cantidad juguetes nuevos posible ayudanos llevar felic; j : 2206. Sim : 0.23042186; No similar. 
 ceremonia reconocimiento profesores gracias logros academicos ingresaron actual escalafon labelurl ; j : 2207. Sim : 0.5232453; Baja. 
 rt comsabana nuevo decano comsabana manuelgobe da bienvenida alumnos unisabana dronecomsabana  ; j : 2208. Sim : 0.29846257; No similar. 
 entrevistascampus nuevo enfoque interdisciplinario aprender neurociencias kemelg habla iniciativa l; j : 2209. Sim : 0.32816315; No similar. 
 ven descubre tesoros archivo historico labelurl labelurl  ; j : 2210. Sim : 0.20852731; No similar. 
 mejores deseos dia importante estudiantes ctaunisabana labelurl  ; j : 2211. Sim : 0.42057866; No similar. 
